ZONE,COUNTY,TRIP MODE,QUANTITY
844,Fulton,KNR_PRMTRN,3
844,Fulton,PNR_PRMTRN,4
844,Fulton,SCHOOL_BUS,11
844,Fulton,SHARED2FREE,85
844,Fulton,SHARED2PAY,1
844,Fulton,SHARED3FREE,43
844,Fulton,TOTAL,476
844,Fulton,WALK,26
844,Fulton,WALK_ALLTRN,4
845,Fulton,BIKE,3
845,Fulton,DRIVEALONEFREE,467
845,Fulton,DRIVEALONEPAY,2
845,Fulton,KNR_ALLTRN,5
845,Fulton,KNR_PRMTRN,3
845,Fulton,PNR_PRMTRN,3
845,Fulton,SCHOOL_BUS,12
845,Fulton,SHARED2FREE,170
845,Fulton,SHARED3FREE,96
845,Fulton,TOTAL,817
845,Fulton,WALK,46
845,Fulton,WALK_ALLTRN,6
845,Fulton,WALK_PRMTRN,4
846,Fulton,BIKE,8
846,Fulton,DRIVEALONEFREE,781
846,Fulton,DRIVEALONEPAY,3
846,Fulton,KNR_ALLTRN,5
846,Fulton,KNR_PRMTRN,8
846,Fulton,PNR_PRMTRN,7
846,Fulton,SCHOOL_BUS,50
846,Fulton,SHARED2FREE,234
846,Fulton,SHARED3FREE,164
846,Fulton,TOTAL,1399
846,Fulton,WALK,107
846,Fulton,WALK_ALLTRN,18
846,Fulton,WALK_PRMTRN,14
847,Fulton,BIKE,14
847,Fulton,DRIVEALONEFREE,943
847,Fulton,DRIVEALONEPAY,5
847,Fulton,KNR_ALLTRN,9
847,Fulton,KNR_PRMTRN,8
847,Fulton,PNR_ALLTRN,1
847,Fulton,PNR_PRMTRN,1
847,Fulton,SCHOOL_BUS,57
847,Fulton,SHARED2FREE,334
847,Fulton,SHARED2PAY,1
847,Fulton,SHARED3FREE,238
847,Fulton,TOTAL,1780
847,Fulton,WALK,107
847,Fulton,WALK_ALLTRN,51
847,Fulton,WALK_PRMTRN,11
848,Fulton,BIKE,4
848,Fulton,DRIVEALONEFREE,224
848,Fulton,DRIVEALONEPAY,1
848,Fulton,KNR_ALLTRN,6
848,Fulton,KNR_PRMTRN,2
848,Fulton,SCHOOL_BUS,26
848,Fulton,SHARED2FREE,88
848,Fulton,SHARED3FREE,61
848,Fulton,TOTAL,465
848,Fulton,WALK,23
848,Fulton,WALK_ALLTRN,28
848,Fulton,WALK_PRMTRN,2
849,Fulton,BIKE,22
849,Fulton,DRIVEALONEFREE,2036
849,Fulton,DRIVEALONEPAY,6
849,Fulton,KNR_ALLTRN,13
849,Fulton,KNR_PRMTRN,6
849,Fulton,PNR_ALLTRN,4
849,Fulton,PNR_PRMTRN,13
849,Fulton,SCHOOL_BUS,81
849,Fulton,SHARED2FREE,787
849,Fulton,SHARED2PAY,1
849,Fulton,SHARED3FREE,400
849,Fulton,TOTAL,3829
849,Fulton,WALK,252
849,Fulton,WALK_ALLTRN,208
850,Fulton,BIKE,19
850,Fulton,DRIVEALONEFREE,929
850,Fulton,DRIVEALONEPAY,5
850,Fulton,KNR_ALLTRN,11
850,Fulton,KNR_PRMTRN,5
850,Fulton,PNR_ALLTRN,10
850,Fulton,PNR_PRMTRN,8
850,Fulton,SCHOOL_BUS,62
850,Fulton,SHARED2FREE,352
850,Fulton,SHARED3FREE,194
850,Fulton,TOTAL,1863
850,Fulton,WALK,122
850,Fulton,WALK_ALLTRN,146
851,Fulton,BIKE,7
851,Fulton,DRIVEALONEFREE,422
851,Fulton,KNR_ALLTRN,3
851,Fulton,KNR_PRMTRN,6
851,Fulton,PNR_PRMTRN,2
851,Fulton,SCHOOL_BUS,37
851,Fulton,SHARED2FREE,158
851,Fulton,SHARED3FREE,128
851,Fulton,TOTAL,842
851,Fulton,WALK,50
851,Fulton,WALK_ALLTRN,29
852,Fulton,BIKE,10
852,Fulton,DRIVEALONEFREE,1285
852,Fulton,DRIVEALONEPAY,6
852,Fulton,KNR_ALLTRN,12
852,Fulton,KNR_PRMTRN,10
852,Fulton,PNR_ALLTRN,1
852,Fulton,PNR_PRMTRN,8
852,Fulton,SCHOOL_BUS,119
852,Fulton,SHARED2FREE,601
852,Fulton,SHARED2PAY,2
852,Fulton,SHARED3FREE,377
852,Fulton,TOTAL,2705
852,Fulton,WALK,182
852,Fulton,WALK_ALLTRN,92
853,Fulton,BIKE,12
853,Fulton,DRIVEALONEFREE,867
853,Fulton,DRIVEALONEPAY,2
853,Fulton,KNR_ALLTRN,15
853,Fulton,KNR_PRMTRN,14
853,Fulton,PNR_PRMTRN,3
853,Fulton,SCHOOL_BUS,122
853,Fulton,SHARED2FREE,389
853,Fulton,SHARED2PAY,1
853,Fulton,SHARED3FREE,262
853,Fulton,TOTAL,1904
853,Fulton,WALK,137
853,Fulton,WALK_ALLTRN,78
853,Fulton,WALK_PRMTRN,2
854,Fulton,BIKE,1
854,Fulton,DRIVEALONEFREE,144
854,Fulton,SCHOOL_BUS,3
854,Fulton,SHARED2FREE,26
854,Fulton,SHARED3FREE,12
854,Fulton,TOTAL,209
854,Fulton,WALK,15
854,Fulton,WALK_ALLTRN,8
855,Fulton,BIKE,46
855,Fulton,DRIVEALONEFREE,2748
855,Fulton,DRIVEALONEPAY,8
855,Fulton,KNR_ALLTRN,38
855,Fulton,KNR_PRMTRN,12
855,Fulton,PNR_ALLTRN,3
855,Fulton,PNR_PRMTRN,7
855,Fulton,SCHOOL_BUS,220
855,Fulton,SHARED2FREE,1372
855,Fulton,SHARED2PAY,1
855,Fulton,SHARED3FREE,947
855,Fulton,TOTAL,6089
855,Fulton,WALK,469
855,Fulton,WALK_ALLTRN,218
856,Fulton,BIKE,8
856,Fulton,DRIVEALONEFREE,507
856,Fulton,DRIVEALONEPAY,1
856,Fulton,KNR_ALLTRN,6
856,Fulton,KNR_PRMTRN,1
856,Fulton,SCHOOL_BUS,35
856,Fulton,SHARED2FREE,240
856,Fulton,SHARED3FREE,173
856,Fulton,TOTAL,1008
856,Fulton,WALK,20
856,Fulton,WALK_ALLTRN,17
857,Fulton,BIKE,18
857,Fulton,DRIVEALONEFREE,1427
857,Fulton,DRIVEALONEPAY,7
857,Fulton,KNR_ALLTRN,11
857,Fulton,KNR_PRMTRN,10
857,Fulton,PNR_ALLTRN,4
857,Fulton,PNR_PRMTRN,9
857,Fulton,SCHOOL_BUS,267
857,Fulton,SHARED2FREE,740
857,Fulton,SHARED2PAY,2
857,Fulton,SHARED3FREE,554
857,Fulton,TOTAL,3314
857,Fulton,WALK,192
857,Fulton,WALK_ALLTRN,73
858,Fulton,BIKE,4
858,Fulton,DRIVEALONEFREE,1260
858,Fulton,DRIVEALONEPAY,8
858,Fulton,KNR_ALLTRN,2
858,Fulton,SCHOOL_BUS,7
858,Fulton,SHARED2FREE,224
858,Fulton,SHARED2PAY,1
858,Fulton,SHARED3FREE,108
858,Fulton,TOTAL,1652
858,Fulton,WALK,27
858,Fulton,WALK_ALLTRN,11
859,Fulton,BIKE,1
859,Fulton,DRIVEALONEFREE,117
859,Fulton,KNR_ALLTRN,4
859,Fulton,SCHOOL_BUS,21
859,Fulton,SHARED2FREE,59
859,Fulton,SHARED3FREE,55
859,Fulton,TOTAL,273
859,Fulton,WALK,10
859,Fulton,WALK_ALLTRN,6
860,Fulton,BIKE,16
860,Fulton,DRIVEALONEFREE,925
860,Fulton,DRIVEALONEPAY,1
860,Fulton,KNR_ALLTRN,20
860,Fulton,KNR_PRMTRN,8
860,Fulton,PNR_PRMTRN,7
860,Fulton,SCHOOL_BUS,202
860,Fulton,SHARED2FREE,529
860,Fulton,SHARED2PAY,1
860,Fulton,SHARED3FREE,362
860,Fulton,TOTAL,2433
860,Fulton,WALK,215
860,Fulton,WALK_ALLTRN,147
861,Fulton,BIKE,6
861,Fulton,DRIVEALONEFREE,922
861,Fulton,DRIVEALONEPAY,2
861,Fulton,KNR_ALLTRN,4
861,Fulton,SCHOOL_BUS,19
861,Fulton,SHARED2FREE,289
861,Fulton,SHARED2PAY,1
861,Fulton,SHARED3FREE,172
861,Fulton,TOTAL,1520
861,Fulton,WALK,78
861,Fulton,WALK_ALLTRN,27
862,Fulton,BIKE,7
862,Fulton,DRIVEALONEFREE,565
862,Fulton,DRIVEALONEPAY,1
862,Fulton,KNR_ALLTRN,7
862,Fulton,KNR_PRMTRN,1
862,Fulton,PNR_ALLTRN,1
862,Fulton,SCHOOL_BUS,26
862,Fulton,SHARED2FREE,158
862,Fulton,SHARED2PAY,1
862,Fulton,SHARED3FREE,137
862,Fulton,TOTAL,991
862,Fulton,WALK,55
862,Fulton,WALK_ALLTRN,32
863,Fulton,BIKE,2
863,Fulton,DRIVEALONEFREE,169
863,Fulton,KNR_PRMTRN,1
863,Fulton,SCHOOL_BUS,9
863,Fulton,SHARED2FREE,71
863,Fulton,SHARED3FREE,36
863,Fulton,TOTAL,310
863,Fulton,WALK,17
863,Fulton,WALK_ALLTRN,5
864,Fulton,BIKE,37
864,Fulton,DRIVEALONEFREE,2039
864,Fulton,DRIVEALONEPAY,12
864,Fulton,KNR_ALLTRN,30
864,Fulton,KNR_PRMTRN,12
864,Fulton,PNR_ALLTRN,9
864,Fulton,PNR_PRMTRN,12
864,Fulton,SCHOOL_BUS,351
864,Fulton,SHARED2FREE,1007
864,Fulton,SHARED2PAY,9
864,Fulton,SHARED3FREE,729
864,Fulton,TOTAL,4667
864,Fulton,WALK,331
864,Fulton,WALK_ALLTRN,89
865,Fulton,BIKE,3
865,Fulton,DRIVEALONEFREE,181
865,Fulton,KNR_ALLTRN,1
865,Fulton,KNR_PRMTRN,1
865,Fulton,SCHOOL_BUS,11
865,Fulton,SHARED2FREE,58
865,Fulton,SHARED3FREE,26
865,Fulton,TOTAL,308
865,Fulton,WALK,25
865,Fulton,WALK_ALLTRN,2
866,Fulton,BIKE,8
866,Fulton,DRIVEALONEFREE,466
866,Fulton,KNR_ALLTRN,7
866,Fulton,PNR_PRMTRN,4
866,Fulton,SCHOOL_BUS,56
866,Fulton,SHARED2FREE,204
866,Fulton,SHARED3FREE,170
866,Fulton,TOTAL,957
866,Fulton,WALK,22
866,Fulton,WALK_ALLTRN,20
867,Fulton,BIKE,5
867,Fulton,DRIVEALONEFREE,663
867,Fulton,DRIVEALONEPAY,3
867,Fulton,PNR_ALLTRN,2
867,Fulton,SCHOOL_BUS,41
867,Fulton,SHARED2FREE,243
867,Fulton,SHARED2PAY,1
867,Fulton,SHARED3FREE,116
867,Fulton,TOTAL,1149
867,Fulton,WALK,43
867,Fulton,WALK_ALLTRN,32
868,Fulton,DRIVEALONEFREE,82
868,Fulton,SCHOOL_BUS,1
868,Fulton,SHARED2FREE,24
868,Fulton,SHARED3FREE,12
868,Fulton,TOTAL,127
868,Fulton,WALK,7
868,Fulton,WALK_ALLTRN,1
869,Fulton,BIKE,11
869,Fulton,DRIVEALONEFREE,737
869,Fulton,DRIVEALONEPAY,5
869,Fulton,KNR_ALLTRN,17
869,Fulton,KNR_PRMTRN,3
869,Fulton,PNR_ALLTRN,4
869,Fulton,PNR_PRMTRN,8
869,Fulton,SCHOOL_BUS,153
869,Fulton,SHARED2FREE,459
869,Fulton,SHARED2PAY,1
869,Fulton,SHARED3FREE,296
869,Fulton,TOTAL,1881
869,Fulton,WALK,104
869,Fulton,WALK_ALLTRN,83
870,Fulton,BIKE,11
870,Fulton,DRIVEALONEFREE,982
870,Fulton,DRIVEALONEPAY,3
870,Fulton,KNR_ALLTRN,10
870,Fulton,KNR_PRMTRN,3
870,Fulton,PNR_ALLTRN,2
870,Fulton,PNR_PRMTRN,9
870,Fulton,SCHOOL_BUS,70
870,Fulton,SHARED2FREE,380
870,Fulton,SHARED3FREE,202
870,Fulton,TOTAL,1796
870,Fulton,WALK,70
870,Fulton,WALK_ALLTRN,54
871,Fulton,BIKE,1
871,Fulton,DRIVEALONEFREE,279
871,Fulton,KNR_ALLTRN,3
871,Fulton,PNR_ALLTRN,1
871,Fulton,PNR_PRMTRN,1
871,Fulton,SCHOOL_BUS,21
871,Fulton,SHARED2FREE,144
871,Fulton,SHARED3FREE,126
871,Fulton,TOTAL,651
871,Fulton,WALK,36
871,Fulton,WALK_ALLTRN,39
872,Fulton,BIKE,37
872,Fulton,DRIVEALONEFREE,1247
872,Fulton,DRIVEALONEPAY,3
872,Fulton,KNR_ALLTRN,23
872,Fulton,KNR_PRMTRN,16
872,Fulton,PNR_ALLTRN,6
872,Fulton,PNR_PRMTRN,22
872,Fulton,SCHOOL_BUS,249
872,Fulton,SHARED2FREE,737
872,Fulton,SHARED2PAY,3
872,Fulton,SHARED3FREE,512
872,Fulton,TOTAL,3222
872,Fulton,WALK,236
872,Fulton,WALK_ALLTRN,131
873,Fulton,BIKE,9
873,Fulton,DRIVEALONEFREE,963
873,Fulton,DRIVEALONEPAY,6
873,Fulton,KNR_ALLTRN,8
873,Fulton,KNR_PRMTRN,6
873,Fulton,PNR_ALLTRN,1
873,Fulton,PNR_PRMTRN,14
873,Fulton,SCHOOL_BUS,139
873,Fulton,SHARED2FREE,527
873,Fulton,SHARED3FREE,432
873,Fulton,TOTAL,2259
873,Fulton,WALK,99
873,Fulton,WALK_ALLTRN,55
874,Fulton,BIKE,12
874,Fulton,DRIVEALONEFREE,1354
874,Fulton,DRIVEALONEPAY,2
874,Fulton,KNR_ALLTRN,5
874,Fulton,KNR_PRMTRN,1
874,Fulton,PNR_ALLTRN,3
874,Fulton,PNR_PRMTRN,9
874,Fulton,SCHOOL_BUS,240
874,Fulton,SHARED2FREE,684
874,Fulton,SHARED2PAY,2
874,Fulton,SHARED3FREE,505
874,Fulton,TOTAL,3103
874,Fulton,WALK,180
874,Fulton,WALK_ALLTRN,106
875,Fulton,BIKE,8
875,Fulton,DRIVEALONEFREE,638
875,Fulton,KNR_ALLTRN,5
875,Fulton,KNR_PRMTRN,4
875,Fulton,PNR_PRMTRN,14
875,Fulton,SCHOOL_BUS,138
875,Fulton,SHARED2FREE,394
875,Fulton,SHARED3FREE,283
875,Fulton,TOTAL,1638
875,Fulton,WALK,83
875,Fulton,WALK_ALLTRN,71
876,Fulton,BIKE,3
876,Fulton,DRIVEALONEFREE,434
876,Fulton,DRIVEALONEPAY,1
876,Fulton,KNR_ALLTRN,4
876,Fulton,KNR_PRMTRN,5
876,Fulton,PNR_ALLTRN,1
876,Fulton,PNR_PRMTRN,9
876,Fulton,SCHOOL_BUS,107
876,Fulton,SHARED2FREE,288
876,Fulton,SHARED3FREE,181
876,Fulton,TOTAL,1117
876,Fulton,WALK,29
876,Fulton,WALK_ALLTRN,55
877,Fulton,DRIVEALONEFREE,150
877,Fulton,KNR_ALLTRN,3
877,Fulton,PNR_PRMTRN,2
877,Fulton,SCHOOL_BUS,25
877,Fulton,SHARED2FREE,65
877,Fulton,SHARED3FREE,82
877,Fulton,TOTAL,353
877,Fulton,WALK,15
877,Fulton,WALK_ALLTRN,11
878,Fulton,BIKE,12
878,Fulton,DRIVEALONEFREE,565
878,Fulton,DRIVEALONEPAY,2
878,Fulton,KNR_ALLTRN,9
878,Fulton,KNR_PRMTRN,6
878,Fulton,PNR_ALLTRN,1
878,Fulton,PNR_PRMTRN,3
878,Fulton,SCHOOL_BUS,121
878,Fulton,SHARED2FREE,311
878,Fulton,SHARED2PAY,1
878,Fulton,SHARED3FREE,270
878,Fulton,TOTAL,1419
878,Fulton,WALK,62
878,Fulton,WALK_ALLTRN,56
879,Fulton,BIKE,4
879,Fulton,DRIVEALONEFREE,109
879,Fulton,DRIVEALONEPAY,2
879,Fulton,KNR_ALLTRN,2
879,Fulton,SCHOOL_BUS,83
879,Fulton,SHARED2FREE,97
879,Fulton,SHARED3FREE,95
879,Fulton,TOTAL,418
879,Fulton,WALK,19
879,Fulton,WALK_ALLTRN,7
880,Fulton,BIKE,8
880,Fulton,DRIVEALONEFREE,405
880,Fulton,DRIVEALONEPAY,1
880,Fulton,KNR_ALLTRN,6
880,Fulton,KNR_PRMTRN,2
880,Fulton,PNR_PRMTRN,3
880,Fulton,SCHOOL_BUS,193
880,Fulton,SHARED2FREE,364
880,Fulton,SHARED3FREE,275
880,Fulton,TOTAL,1369
880,Fulton,WALK,57
880,Fulton,WALK_ALLTRN,55
881,Fulton,BIKE,3
881,Fulton,DRIVEALONEFREE,267
881,Fulton,KNR_ALLTRN,2
881,Fulton,KNR_PRMTRN,1
881,Fulton,PNR_PRMTRN,1
881,Fulton,SCHOOL_BUS,47
881,Fulton,SHARED2FREE,133
881,Fulton,SHARED3FREE,103
881,Fulton,TOTAL,612
881,Fulton,WALK,22
881,Fulton,WALK_ALLTRN,33
882,Fulton,BIKE,4
882,Fulton,DRIVEALONEFREE,185
882,Fulton,KNR_ALLTRN,3
882,Fulton,KNR_PRMTRN,1
882,Fulton,PNR_ALLTRN,2
882,Fulton,SCHOOL_BUS,83
882,Fulton,SHARED2FREE,179
882,Fulton,SHARED2PAY,1
882,Fulton,SHARED3FREE,128
882,Fulton,TOTAL,624
882,Fulton,WALK,18
882,Fulton,WALK_ALLTRN,20
883,Fulton,BIKE,4
883,Fulton,DRIVEALONEFREE,1011
883,Fulton,DRIVEALONEPAY,3
883,Fulton,KNR_ALLTRN,8
883,Fulton,KNR_PRMTRN,2
883,Fulton,PNR_PRMTRN,1
883,Fulton,SCHOOL_BUS,72
883,Fulton,SHARED2FREE,312
883,Fulton,SHARED2PAY,4
883,Fulton,SHARED3FREE,202
883,Fulton,TOTAL,1659
883,Fulton,WALK,22
883,Fulton,WALK_ALLTRN,18
884,Fulton,BIKE,1
884,Fulton,DRIVEALONEFREE,209
884,Fulton,DRIVEALONEPAY,1
884,Fulton,KNR_PRMTRN,1
884,Fulton,PNR_ALLTRN,1
884,Fulton,SCHOOL_BUS,39
884,Fulton,SHARED2FREE,96
884,Fulton,SHARED3FREE,51
884,Fulton,TOTAL,426
884,Fulton,WALK,9
884,Fulton,WALK_ALLTRN,18
885,Fulton,BIKE,8
885,Fulton,DRIVEALONEFREE,621
885,Fulton,DRIVEALONEPAY,1
885,Fulton,KNR_ALLTRN,2
885,Fulton,KNR_PRMTRN,4
885,Fulton,PNR_PRMTRN,2
885,Fulton,SCHOOL_BUS,199
885,Fulton,SHARED2FREE,378
885,Fulton,SHARED2PAY,2
885,Fulton,SHARED3FREE,343
885,Fulton,TOTAL,1664
885,Fulton,WALK,63
885,Fulton,WALK_ALLTRN,41
886,Fulton,BIKE,22
886,Fulton,DRIVEALONEFREE,801
886,Fulton,KNR_ALLTRN,15
886,Fulton,KNR_PRMTRN,5
886,Fulton,PNR_PRMTRN,6
886,Fulton,SCHOOL_BUS,338
886,Fulton,SHARED2FREE,643
886,Fulton,SHARED3FREE,607
886,Fulton,TOTAL,2604
886,Fulton,WALK,72
886,Fulton,WALK_ALLTRN,95
887,Fulton,BIKE,4
887,Fulton,DRIVEALONEFREE,246
887,Fulton,DRIVEALONEPAY,1
887,Fulton,KNR_ALLTRN,3
887,Fulton,PNR_PRMTRN,1
887,Fulton,SCHOOL_BUS,16
887,Fulton,SHARED2FREE,143
887,Fulton,SHARED3FREE,105
887,Fulton,TOTAL,553
887,Fulton,WALK,21
887,Fulton,WALK_ALLTRN,13
888,Fulton,BIKE,12
888,Fulton,DRIVEALONEFREE,616
888,Fulton,KNR_ALLTRN,7
888,Fulton,KNR_PRMTRN,7
888,Fulton,PNR_PRMTRN,7
888,Fulton,SCHOOL_BUS,241
888,Fulton,SHARED2FREE,472
888,Fulton,SHARED3FREE,386
888,Fulton,TOTAL,1856
888,Fulton,WALK,47
888,Fulton,WALK_ALLTRN,61
889,Fulton,BIKE,9
889,Fulton,DRIVEALONEFREE,355
889,Fulton,KNR_ALLTRN,9
889,Fulton,KNR_PRMTRN,1
889,Fulton,PNR_PRMTRN,3
889,Fulton,SCHOOL_BUS,142
889,Fulton,SHARED2FREE,259
889,Fulton,SHARED3FREE,184
889,Fulton,TOTAL,1003
889,Fulton,WALK,32
889,Fulton,WALK_ALLTRN,9
890,Fulton,BIKE,10
890,Fulton,DRIVEALONEFREE,181
890,Fulton,KNR_ALLTRN,9
890,Fulton,KNR_PRMTRN,2
890,Fulton,PNR_PRMTRN,1
890,Fulton,SCHOOL_BUS,54
890,Fulton,SHARED2FREE,133
890,Fulton,SHARED3FREE,108
890,Fulton,TOTAL,521
890,Fulton,WALK,15
890,Fulton,WALK_ALLTRN,8
891,Fulton,BIKE,7
891,Fulton,DRIVEALONEFREE,668
891,Fulton,KNR_ALLTRN,7
891,Fulton,KNR_PRMTRN,3
891,Fulton,PNR_PRMTRN,3
891,Fulton,SCHOOL_BUS,73
891,Fulton,SHARED2FREE,273
891,Fulton,SHARED3FREE,189
891,Fulton,TOTAL,1268
891,Fulton,WALK,33
891,Fulton,WALK_ALLTRN,12
892,Fulton,BIKE,1
892,Fulton,DRIVEALONEFREE,206
892,Fulton,DRIVEALONEPAY,1
892,Fulton,KNR_ALLTRN,2
892,Fulton,KNR_PRMTRN,1
892,Fulton,PNR_PRMTRN,3
892,Fulton,SCHOOL_BUS,32
892,Fulton,SHARED2FREE,70
892,Fulton,SHARED3FREE,31
892,Fulton,TOTAL,359
892,Fulton,WALK,8
892,Fulton,WALK_ALLTRN,4
893,Fulton,BIKE,3
893,Fulton,DRIVEALONEFREE,508
893,Fulton,DRIVEALONEPAY,2
893,Fulton,KNR_ALLTRN,7
893,Fulton,PNR_PRMTRN,3
893,Fulton,SCHOOL_BUS,220
893,Fulton,SHARED2FREE,344
893,Fulton,SHARED3FREE,293
893,Fulton,TOTAL,1454
893,Fulton,WALK,59
893,Fulton,WALK_ALLTRN,15
894,Fulton,BIKE,2
894,Fulton,DRIVEALONEFREE,181
894,Fulton,KNR_ALLTRN,1
894,Fulton,SCHOOL_BUS,9
894,Fulton,SHARED2FREE,39
894,Fulton,SHARED3FREE,39
894,Fulton,TOTAL,281
894,Fulton,WALK,5
894,Fulton,WALK_ALLTRN,5
895,Fulton,BIKE,5
895,Fulton,DRIVEALONEFREE,316
895,Fulton,KNR_ALLTRN,1
895,Fulton,KNR_PRMTRN,1
895,Fulton,PNR_PRMTRN,6
895,Fulton,SCHOOL_BUS,77
895,Fulton,SHARED2FREE,195
895,Fulton,SHARED3FREE,137
895,Fulton,TOTAL,772
895,Fulton,WALK,19
895,Fulton,WALK_ALLTRN,15
896,Fulton,BIKE,1
896,Fulton,DRIVEALONEFREE,228
896,Fulton,KNR_ALLTRN,2
896,Fulton,KNR_PRMTRN,1
896,Fulton,PNR_PRMTRN,5
896,Fulton,SCHOOL_BUS,49
896,Fulton,SHARED2FREE,148
896,Fulton,SHARED3FREE,98
896,Fulton,TOTAL,558
896,Fulton,WALK,16
896,Fulton,WALK_ALLTRN,10
897,Fulton,BIKE,3
897,Fulton,DRIVEALONEFREE,163
897,Fulton,KNR_ALLTRN,1
897,Fulton,PNR_ALLTRN,1
897,Fulton,PNR_PRMTRN,2
897,Fulton,SCHOOL_BUS,41
897,Fulton,SHARED2FREE,102
897,Fulton,SHARED3FREE,78
897,Fulton,TOTAL,417
897,Fulton,WALK,17
897,Fulton,WALK_ALLTRN,9
898,Fulton,BIKE,11
898,Fulton,DRIVEALONEFREE,1764
898,Fulton,DRIVEALONEPAY,3
898,Fulton,KNR_ALLTRN,4
898,Fulton,SHARED2FREE,871
898,Fulton,SHARED3FREE,505
898,Fulton,TOTAL,3285
898,Fulton,WALK,97
898,Fulton,WALK_ALLTRN,30
899,Fulton,BIKE,9
899,Fulton,DRIVEALONEFREE,1397
899,Fulton,DRIVEALONEPAY,2
899,Fulton,KNR_ALLTRN,1
899,Fulton,SHARED2FREE,567
899,Fulton,SHARED3FREE,538
899,Fulton,TOTAL,2571
899,Fulton,WALK,49
899,Fulton,WALK_ALLTRN,8
900,Fulton,BIKE,10
900,Fulton,DRIVEALONEFREE,2232
900,Fulton,DRIVEALONEPAY,6
900,Fulton,KNR_ALLTRN,5
900,Fulton,PNR_ALLTRN,4
900,Fulton,SHARED2FREE,459
900,Fulton,SHARED2PAY,2
900,Fulton,SHARED3FREE,237
900,Fulton,TOTAL,3086
900,Fulton,WALK,105
900,Fulton,WALK_ALLTRN,26
901,Fulton,DRIVEALONEFREE,95
901,Fulton,SHARED2FREE,17
901,Fulton,SHARED2PAY,1
901,Fulton,SHARED3FREE,6
901,Fulton,TOTAL,120
901,Fulton,WALK,1
903,Fulton,BIKE,1
903,Fulton,DRIVEALONEFREE,519
903,Fulton,KNR_ALLTRN,1
903,Fulton,PNR_ALLTRN,1
903,Fulton,SHARED2FREE,85
903,Fulton,SHARED3FREE,44
903,Fulton,TOTAL,675
903,Fulton,WALK,18
903,Fulton,WALK_ALLTRN,6
904,Fulton,BIKE,11
904,Fulton,DRIVEALONEFREE,1593
904,Fulton,DRIVEALONEPAY,3
904,Fulton,KNR_ALLTRN,4
904,Fulton,PNR_ALLTRN,4
904,Fulton,SCHOOL_BUS,258
904,Fulton,SHARED2FREE,525
904,Fulton,SHARED3FREE,356
904,Fulton,TOTAL,2885
904,Fulton,WALK,88
904,Fulton,WALK_ALLTRN,43
905,Fulton,BIKE,14
905,Fulton,DRIVEALONEFREE,818
905,Fulton,KNR_ALLTRN,10
905,Fulton,PNR_PRMTRN,4
905,Fulton,SCHOOL_BUS,69
905,Fulton,SHARED2FREE,369
905,Fulton,SHARED3FREE,279
905,Fulton,TOTAL,1669
905,Fulton,WALK,74
905,Fulton,WALK_ALLTRN,32
906,Fulton,BIKE,4
906,Fulton,DRIVEALONEFREE,137
906,Fulton,SCHOOL_BUS,28
906,Fulton,SHARED2FREE,91
906,Fulton,SHARED3FREE,61
906,Fulton,TOTAL,337
906,Fulton,WALK,2
906,Fulton,WALK_ALLTRN,14
907,Fulton,BIKE,7
907,Fulton,DRIVEALONEFREE,520
907,Fulton,DRIVEALONEPAY,3
907,Fulton,KNR_ALLTRN,5
907,Fulton,KNR_PRMTRN,2
907,Fulton,PNR_PRMTRN,7
907,Fulton,SCHOOL_BUS,122
907,Fulton,SHARED2FREE,336
907,Fulton,SHARED2PAY,1
907,Fulton,SHARED3FREE,271
907,Fulton,TOTAL,1374
907,Fulton,WALK,50
907,Fulton,WALK_ALLTRN,50
908,Fulton,BIKE,4
908,Fulton,DRIVEALONEFREE,351
908,Fulton,DRIVEALONEPAY,1
908,Fulton,KNR_ALLTRN,1
908,Fulton,PNR_PRMTRN,4
908,Fulton,SCHOOL_BUS,28
908,Fulton,SHARED2FREE,169
908,Fulton,SHARED3FREE,120
908,Fulton,TOTAL,731
908,Fulton,WALK,25
908,Fulton,WALK_ALLTRN,28
909,Fulton,BIKE,5
909,Fulton,DRIVEALONEFREE,598
909,Fulton,KNR_ALLTRN,3
909,Fulton,KNR_PRMTRN,1
909,Fulton,PNR_ALLTRN,1
909,Fulton,PNR_PRMTRN,8
909,Fulton,SCHOOL_BUS,90
909,Fulton,SHARED2FREE,355
909,Fulton,SHARED2PAY,1
909,Fulton,SHARED3FREE,179
909,Fulton,TOTAL,1360
909,Fulton,WALK,58
909,Fulton,WALK_ALLTRN,61
910,Fulton,BIKE,2
910,Fulton,DRIVEALONEFREE,328
910,Fulton,KNR_ALLTRN,3
910,Fulton,PNR_PRMTRN,4
910,Fulton,SCHOOL_BUS,97
910,Fulton,SHARED2FREE,231
910,Fulton,SHARED3FREE,170
910,Fulton,TOTAL,874
910,Fulton,WALK,25
910,Fulton,WALK_ALLTRN,14
911,Fulton,BIKE,5
911,Fulton,DRIVEALONEFREE,148
911,Fulton,PNR_PRMTRN,4
911,Fulton,SCHOOL_BUS,48
911,Fulton,SHARED2FREE,100
911,Fulton,SHARED2PAY,1
911,Fulton,SHARED3FREE,89
911,Fulton,TOTAL,429
911,Fulton,WALK,18
911,Fulton,WALK_ALLTRN,16
912,Fulton,BIKE,29
912,Fulton,DRIVEALONEFREE,1858
912,Fulton,DRIVEALONEPAY,3
912,Fulton,KNR_ALLTRN,8
