ZONE,COUNTY,TRIP MODE,QUANTITY
965,Fulton,PNR_PRMTRN,13
965,Fulton,SCHOOL_BUS,21
965,Fulton,SHARED2FREE,220
965,Fulton,SHARED2PAY,6
965,Fulton,SHARED3FREE,145
965,Fulton,TOTAL,1658
965,Fulton,WALK,277
965,Fulton,WALK_ALLTRN,52
965,Fulton,WALK_PRMTRN,75
966,Fulton,BIKE,6
966,Fulton,DRIVEALONEFREE,829
966,Fulton,DRIVEALONEPAY,9
966,Fulton,KNR_ALLTRN,3
966,Fulton,KNR_PRMTRN,8
966,Fulton,PNR_PRMTRN,9
966,Fulton,SCHOOL_BUS,42
966,Fulton,SHARED2FREE,253
966,Fulton,SHARED2PAY,4
966,Fulton,SHARED3FREE,127
966,Fulton,TOTAL,1665
966,Fulton,WALK,245
966,Fulton,WALK_ALLTRN,54
966,Fulton,WALK_PRMTRN,76
967,Fulton,BIKE,1
967,Fulton,DRIVEALONEFREE,112
967,Fulton,DRIVEALONEPAY,3
967,Fulton,KNR_PRMTRN,2
967,Fulton,PNR_PRMTRN,3
967,Fulton,SCHOOL_BUS,13
967,Fulton,SHARED2FREE,38
967,Fulton,SHARED3FREE,30
967,Fulton,TOTAL,250
967,Fulton,WALK,22
967,Fulton,WALK_ALLTRN,10
967,Fulton,WALK_PRMTRN,16
968,Fulton,BIKE,2
968,Fulton,DRIVEALONEFREE,114
968,Fulton,KNR_PRMTRN,2
968,Fulton,PNR_PRMTRN,1
968,Fulton,SCHOOL_BUS,7
968,Fulton,SHARED2FREE,50
968,Fulton,SHARED3FREE,45
968,Fulton,TOTAL,277
968,Fulton,WALK,40
968,Fulton,WALK_ALLTRN,15
968,Fulton,WALK_PRMTRN,1
969,Fulton,BIKE,2
969,Fulton,DRIVEALONEFREE,126
969,Fulton,KNR_ALLTRN,2
969,Fulton,KNR_PRMTRN,3
969,Fulton,SCHOOL_BUS,7
969,Fulton,SHARED2FREE,40
969,Fulton,SHARED3FREE,35
969,Fulton,TOTAL,270
969,Fulton,WALK,28
969,Fulton,WALK_ALLTRN,27
970,Fulton,BIKE,1
970,Fulton,DRIVEALONEFREE,235
970,Fulton,DRIVEALONEPAY,5
970,Fulton,KNR_PRMTRN,1
970,Fulton,PNR_PRMTRN,2
970,Fulton,SCHOOL_BUS,4
970,Fulton,SHARED2FREE,70
970,Fulton,SHARED3FREE,34
970,Fulton,TOTAL,394
970,Fulton,WALK,28
970,Fulton,WALK_ALLTRN,14
971,Fulton,BIKE,1
971,Fulton,DRIVEALONEFREE,195
971,Fulton,DRIVEALONEPAY,1
971,Fulton,KNR_ALLTRN,6
971,Fulton,KNR_PRMTRN,1
971,Fulton,SCHOOL_BUS,3
971,Fulton,SHARED2FREE,62
971,Fulton,SHARED3FREE,42
971,Fulton,TOTAL,390
971,Fulton,WALK,49
971,Fulton,WALK_ALLTRN,25
971,Fulton,WALK_PRMTRN,5
972,Fulton,BIKE,3
972,Fulton,DRIVEALONEFREE,538
972,Fulton,DRIVEALONEPAY,15
972,Fulton,KNR_ALLTRN,11
972,Fulton,KNR_PRMTRN,13
972,Fulton,PNR_PRMTRN,22
972,Fulton,SCHOOL_BUS,24
972,Fulton,SHARED2FREE,209
972,Fulton,SHARED2PAY,2
972,Fulton,SHARED3FREE,129
972,Fulton,TOTAL,1134
972,Fulton,WALK,97
972,Fulton,WALK_ALLTRN,53
972,Fulton,WALK_PRMTRN,18
973,Fulton,BIKE,13
973,Fulton,DRIVEALONEFREE,2084
973,Fulton,DRIVEALONEPAY,59
973,Fulton,KNR_ALLTRN,69
973,Fulton,KNR_PRMTRN,45
973,Fulton,PNR_ALLTRN,13
973,Fulton,PNR_PRMTRN,67
973,Fulton,SCHOOL_BUS,9
973,Fulton,SHARED2FREE,666
973,Fulton,SHARED2PAY,12
973,Fulton,SHARED3FREE,381
973,Fulton,SHARED3PAY,5
973,Fulton,TOTAL,3897
973,Fulton,WALK,171
973,Fulton,WALK_ALLTRN,261
973,Fulton,WALK_PRMTRN,42
974,Fulton,DRIVEALONEFREE,84
974,Fulton,DRIVEALONEPAY,4
974,Fulton,KNR_ALLTRN,3
974,Fulton,SCHOOL_BUS,16
974,Fulton,SHARED2FREE,40
974,Fulton,SHARED3FREE,25
974,Fulton,TOTAL,201
974,Fulton,WALK,18
974,Fulton,WALK_ALLTRN,10
974,Fulton,WALK_PRMTRN,1
975,Fulton,BIKE,31
975,Fulton,DRIVEALONEFREE,2447
975,Fulton,DRIVEALONEPAY,60
975,Fulton,KNR_ALLTRN,73
975,Fulton,KNR_PRMTRN,33
975,Fulton,PNR_ALLTRN,10
975,Fulton,PNR_PRMTRN,60
975,Fulton,SCHOOL_BUS,838
975,Fulton,SHARED2FREE,1371
975,Fulton,SHARED2PAY,19
975,Fulton,SHARED3FREE,972
975,Fulton,SHARED3PAY,11
975,Fulton,TOTAL,6856
975,Fulton,WALK,582
975,Fulton,WALK_ALLTRN,297
975,Fulton,WALK_PRMTRN,52
976,Fulton,BIKE,3
976,Fulton,DRIVEALONEFREE,335
976,Fulton,DRIVEALONEPAY,3
976,Fulton,KNR_ALLTRN,3
976,Fulton,KNR_PRMTRN,3
976,Fulton,PNR_PRMTRN,2
976,Fulton,SCHOOL_BUS,19
976,Fulton,SHARED2FREE,114
976,Fulton,SHARED2PAY,2
976,Fulton,SHARED3FREE,91
976,Fulton,TOTAL,749
976,Fulton,WALK,104
976,Fulton,WALK_ALLTRN,47
976,Fulton,WALK_PRMTRN,23
977,Fulton,BIKE,5
977,Fulton,DRIVEALONEFREE,443
977,Fulton,DRIVEALONEPAY,6
977,Fulton,KNR_ALLTRN,3
977,Fulton,KNR_PRMTRN,3
977,Fulton,PNR_PRMTRN,6
977,Fulton,SCHOOL_BUS,35
977,Fulton,SHARED2FREE,163
977,Fulton,SHARED3FREE,87
977,Fulton,TOTAL,946
977,Fulton,WALK,112
977,Fulton,WALK_ALLTRN,52
977,Fulton,WALK_PRMTRN,31
978,Fulton,BIKE,9
978,Fulton,DRIVEALONEFREE,1404
978,Fulton,DRIVEALONEPAY,7
978,Fulton,KNR_ALLTRN,10
978,Fulton,KNR_PRMTRN,14
978,Fulton,PNR_PRMTRN,11
978,Fulton,SCHOOL_BUS,221
978,Fulton,SHARED2FREE,688
978,Fulton,SHARED2PAY,6
978,Fulton,SHARED3FREE,438
978,Fulton,SHARED3PAY,3
978,Fulton,TOTAL,3683
978,Fulton,WALK,490
978,Fulton,WALK_ALLTRN,143
978,Fulton,WALK_PRMTRN,239
979,Fulton,BIKE,3
979,Fulton,DRIVEALONEFREE,394
979,Fulton,DRIVEALONEPAY,5
979,Fulton,KNR_ALLTRN,3
979,Fulton,KNR_PRMTRN,6
979,Fulton,PNR_PRMTRN,2
979,Fulton,SCHOOL_BUS,242
979,Fulton,SHARED2FREE,241
979,Fulton,SHARED2PAY,1
979,Fulton,SHARED3FREE,192
979,Fulton,TOTAL,1248
979,Fulton,WALK,121
979,Fulton,WALK_ALLTRN,27
979,Fulton,WALK_PRMTRN,11
980,Fulton,BIKE,2
980,Fulton,DRIVEALONEFREE,59
980,Fulton,DRIVEALONEPAY,1
980,Fulton,KNR_ALLTRN,1
980,Fulton,PNR_PRMTRN,1
980,Fulton,SCHOOL_BUS,5
980,Fulton,SHARED2FREE,20
980,Fulton,SHARED3FREE,17
980,Fulton,TOTAL,119
980,Fulton,WALK,11
980,Fulton,WALK_ALLTRN,2
981,Fulton,BIKE,2
981,Fulton,DRIVEALONEFREE,303
981,Fulton,DRIVEALONEPAY,3
981,Fulton,KNR_ALLTRN,6
981,Fulton,KNR_PRMTRN,5
981,Fulton,SCHOOL_BUS,42
981,Fulton,SHARED2FREE,122
981,Fulton,SHARED3FREE,118
981,Fulton,TOTAL,718
981,Fulton,WALK,81
981,Fulton,WALK_ALLTRN,32
981,Fulton,WALK_PRMTRN,4
982,Fulton,BIKE,5
982,Fulton,DRIVEALONEFREE,434
982,Fulton,KNR_ALLTRN,6
982,Fulton,KNR_PRMTRN,7
982,Fulton,PNR_ALLTRN,1
982,Fulton,PNR_PRMTRN,4
982,Fulton,SCHOOL_BUS,86
982,Fulton,SHARED2FREE,247
982,Fulton,SHARED3FREE,165
982,Fulton,TOTAL,1123
982,Fulton,WALK,103
982,Fulton,WALK_ALLTRN,53
982,Fulton,WALK_PRMTRN,12
983,Fulton,BIKE,13
983,Fulton,DRIVEALONEFREE,717
983,Fulton,DRIVEALONEPAY,5
983,Fulton,KNR_ALLTRN,12
983,Fulton,KNR_PRMTRN,11
983,Fulton,PNR_ALLTRN,1
983,Fulton,PNR_PRMTRN,2
983,Fulton,SCHOOL_BUS,149
983,Fulton,SHARED2FREE,346
983,Fulton,SHARED3FREE,252
983,Fulton,SHARED3PAY,3
983,Fulton,TOTAL,1785
983,Fulton,WALK,167
983,Fulton,WALK_ALLTRN,105
983,Fulton,WALK_PRMTRN,2
984,Fulton,BIKE,9
984,Fulton,DRIVEALONEFREE,666
984,Fulton,DRIVEALONEPAY,5
984,Fulton,KNR_ALLTRN,6
984,Fulton,KNR_PRMTRN,4
984,Fulton,PNR_ALLTRN,1
984,Fulton,PNR_PRMTRN,4
984,Fulton,SCHOOL_BUS,78
984,Fulton,SHARED2FREE,309
984,Fulton,SHARED3FREE,198
984,Fulton,TOTAL,1550
984,Fulton,WALK,148
984,Fulton,WALK_ALLTRN,103
984,Fulton,WALK_PRMTRN,19
985,Fulton,BIKE,3
985,Fulton,DRIVEALONEFREE,283
985,Fulton,DRIVEALONEPAY,7
985,Fulton,KNR_ALLTRN,3
985,Fulton,KNR_PRMTRN,1
985,Fulton,SCHOOL_BUS,1
985,Fulton,SHARED2FREE,43
985,Fulton,SHARED3FREE,31
985,Fulton,TOTAL,398
985,Fulton,WALK,13
985,Fulton,WALK_ALLTRN,13
986,Fulton,DRIVEALONEFREE,104
986,Fulton,DRIVEALONEPAY,3
986,Fulton,KNR_ALLTRN,1
986,Fulton,KNR_PRMTRN,1
986,Fulton,PNR_ALLTRN,1
986,Fulton,SCHOOL_BUS,10
986,Fulton,SHARED2FREE,53
986,Fulton,SHARED3FREE,17
986,Fulton,TOTAL,230
986,Fulton,WALK,19
986,Fulton,WALK_ALLTRN,21
987,Fulton,BIKE,12
987,Fulton,DRIVEALONEFREE,1153
987,Fulton,DRIVEALONEPAY,17
987,Fulton,KNR_ALLTRN,7
987,Fulton,KNR_PRMTRN,11
987,Fulton,PNR_ALLTRN,1
987,Fulton,PNR_PRMTRN,4
987,Fulton,SCHOOL_BUS,50
987,Fulton,SHARED2FREE,478
987,Fulton,SHARED2PAY,2
987,Fulton,SHARED3FREE,350
987,Fulton,SHARED3PAY,1
987,Fulton,TOTAL,2244
987,Fulton,WALK,123
987,Fulton,WALK_ALLTRN,13
987,Fulton,WALK_PRMTRN,22
988,Fulton,BIKE,15
988,Fulton,DRIVEALONEFREE,1041
988,Fulton,DRIVEALONEPAY,11
988,Fulton,KNR_ALLTRN,15
988,Fulton,KNR_PRMTRN,14
988,Fulton,PNR_PRMTRN,17
988,Fulton,SCHOOL_BUS,126
988,Fulton,SHARED2FREE,406
988,Fulton,SHARED3FREE,243
988,Fulton,SHARED3PAY,1
988,Fulton,TOTAL,2069
988,Fulton,WALK,136
988,Fulton,WALK_ALLTRN,26
988,Fulton,WALK_PRMTRN,18
989,Fulton,BIKE,2
989,Fulton,DRIVEALONEFREE,358
989,Fulton,DRIVEALONEPAY,3
989,Fulton,KNR_ALLTRN,2
989,Fulton,KNR_PRMTRN,3
989,Fulton,PNR_PRMTRN,2
989,Fulton,SCHOOL_BUS,93
989,Fulton,SHARED2FREE,188
989,Fulton,SHARED3FREE,107
989,Fulton,TOTAL,915
989,Fulton,WALK,68
989,Fulton,WALK_ALLTRN,36
989,Fulton,WALK_PRMTRN,53
990,Fulton,BIKE,1
990,Fulton,DRIVEALONEFREE,135
990,Fulton,KNR_PRMTRN,1
990,Fulton,PNR_PRMTRN,1
990,Fulton,SCHOOL_BUS,3
990,Fulton,SHARED2FREE,43
990,Fulton,SHARED2PAY,1
990,Fulton,SHARED3FREE,19
990,Fulton,TOTAL,220
990,Fulton,WALK,9
990,Fulton,WALK_ALLTRN,1
990,Fulton,WALK_PRMTRN,6
991,Fulton,BIKE,7
991,Fulton,DRIVEALONEFREE,500
991,Fulton,DRIVEALONEPAY,2
991,Fulton,KNR_PRMTRN,4
991,Fulton,PNR_PRMTRN,2
991,Fulton,SCHOOL_BUS,49
991,Fulton,SHARED2FREE,217
991,Fulton,SHARED3FREE,180
991,Fulton,TOTAL,1103
991,Fulton,WALK,80
991,Fulton,WALK_ALLTRN,18
991,Fulton,WALK_PRMTRN,44
992,Fulton,BIKE,9
992,Fulton,DRIVEALONEFREE,880
992,Fulton,DRIVEALONEPAY,5
992,Fulton,KNR_ALLTRN,19
992,Fulton,KNR_PRMTRN,20
992,Fulton,PNR_ALLTRN,1
992,Fulton,PNR_PRMTRN,4
992,Fulton,SCHOOL_BUS,120
992,Fulton,SHARED2FREE,464
992,Fulton,SHARED2PAY,1
992,Fulton,SHARED3FREE,343
992,Fulton,TOTAL,2168
992,Fulton,WALK,167
992,Fulton,WALK_ALLTRN,125
992,Fulton,WALK_PRMTRN,10
993,Fulton,BIKE,10
993,Fulton,DRIVEALONEFREE,847
993,Fulton,DRIVEALONEPAY,6
993,Fulton,KNR_ALLTRN,11
993,Fulton,KNR_PRMTRN,14
993,Fulton,PNR_ALLTRN,3
993,Fulton,PNR_PRMTRN,8
993,Fulton,SCHOOL_BUS,159
993,Fulton,SHARED2FREE,444
993,Fulton,SHARED2PAY,3
993,Fulton,SHARED3FREE,243
993,Fulton,TOTAL,2034
993,Fulton,WALK,125
993,Fulton,WALK_ALLTRN,161
994,Fulton,BIKE,15
994,Fulton,DRIVEALONEFREE,1110
994,Fulton,DRIVEALONEPAY,12
994,Fulton,KNR_ALLTRN,6
994,Fulton,KNR_PRMTRN,4
994,Fulton,PNR_PRMTRN,2
994,Fulton,SCHOOL_BUS,41
994,Fulton,SHARED2FREE,488
994,Fulton,SHARED2PAY,2
994,Fulton,SHARED3FREE,307
994,Fulton,TOTAL,2255
994,Fulton,WALK,155
994,Fulton,WALK_ALLTRN,111
994,Fulton,WALK_PRMTRN,2
995,Fulton,BIKE,5
995,Fulton,DRIVEALONEFREE,407
995,Fulton,DRIVEALONEPAY,5
995,Fulton,KNR_ALLTRN,7
995,Fulton,KNR_PRMTRN,10
995,Fulton,PNR_PRMTRN,2
995,Fulton,SCHOOL_BUS,70
995,Fulton,SHARED2FREE,174
995,Fulton,SHARED3FREE,135
995,Fulton,TOTAL,987
995,Fulton,WALK,65
995,Fulton,WALK_ALLTRN,105
995,Fulton,WALK_PRMTRN,2
996,Fulton,BIKE,6
996,Fulton,DRIVEALONEFREE,662
996,Fulton,DRIVEALONEPAY,10
996,Fulton,KNR_ALLTRN,7
996,Fulton,KNR_PRMTRN,3
996,Fulton,PNR_PRMTRN,1
996,Fulton,SCHOOL_BUS,133
996,Fulton,SHARED2FREE,330
996,Fulton,SHARED2PAY,2
996,Fulton,SHARED3FREE,264
996,Fulton,TOTAL,1625
996,Fulton,WALK,111
996,Fulton,WALK_ALLTRN,96
997,Fulton,BIKE,23
997,Fulton,DRIVEALONEFREE,1806
997,Fulton,DRIVEALONEPAY,10
997,Fulton,KNR_ALLTRN,24
997,Fulton,KNR_PRMTRN,32
997,Fulton,PNR_ALLTRN,3
997,Fulton,PNR_PRMTRN,23
997,Fulton,SCHOOL_BUS,355
997,Fulton,SHARED2FREE,935
997,Fulton,SHARED2PAY,2
997,Fulton,SHARED3FREE,596
997,Fulton,TOTAL,4536
997,Fulton,WALK,330
997,Fulton,WALK_ALLTRN,386
997,Fulton,WALK_PRMTRN,11
998,Fulton,BIKE,2
998,Fulton,DRIVEALONEFREE,552
998,Fulton,DRIVEALONEPAY,5
998,Fulton,KNR_ALLTRN,2
998,Fulton,KNR_PRMTRN,8
998,Fulton,PNR_PRMTRN,9
998,Fulton,SCHOOL_BUS,91
998,Fulton,SHARED2FREE,285
998,Fulton,SHARED2PAY,1
998,Fulton,SHARED3FREE,196
998,Fulton,TOTAL,1296
998,Fulton,WALK,57
998,Fulton,WALK_ALLTRN,77
998,Fulton,WALK_PRMTRN,11
999,Fulton,BIKE,10
999,Fulton,DRIVEALONEFREE,844
999,Fulton,DRIVEALONEPAY,7
999,Fulton,KNR_ALLTRN,25
999,Fulton,KNR_PRMTRN,35
999,Fulton,PNR_ALLTRN,4
999,Fulton,PNR_PRMTRN,13
999,Fulton,SCHOOL_BUS,184
999,Fulton,SHARED2FREE,478
999,Fulton,SHARED2PAY,1
999,Fulton,SHARED3FREE,353
999,Fulton,SHARED3PAY,1
999,Fulton,TOTAL,2187
999,Fulton,WALK,136
999,Fulton,WALK_ALLTRN,92
999,Fulton,WALK_PRMTRN,4
1000,Fulton,BIKE,5
1000,Fulton,DRIVEALONEFREE,417
1000,Fulton,DRIVEALONEPAY,4
1000,Fulton,KNR_ALLTRN,3
1000,Fulton,KNR_PRMTRN,8
1000,Fulton,PNR_PRMTRN,5
1000,Fulton,SCHOOL_BUS,69
1000,Fulton,SHARED2FREE,208
1000,Fulton,SHARED3FREE,158
1000,Fulton,SHARED3PAY,1
1000,Fulton,TOTAL,987
1000,Fulton,WALK,69
1000,Fulton,WALK_ALLTRN,39
1000,Fulton,WALK_PRMTRN,1
1001,Fulton,BIKE,8
1001,Fulton,DRIVEALONEFREE,878
1001,Fulton,DRIVEALONEPAY,6
1001,Fulton,KNR_ALLTRN,13
1001,Fulton,KNR_PRMTRN,7
1001,Fulton,PNR_PRMTRN,14
1001,Fulton,SCHOOL_BUS,122
1001,Fulton,SHARED2FREE,470
1001,Fulton,SHARED3FREE,303
1001,Fulton,TOTAL,2102
1001,Fulton,WALK,106
1001,Fulton,WALK_ALLTRN,175
1002,Fulton,BIKE,2
1002,Fulton,DRIVEALONEFREE,278
1002,Fulton,DRIVEALONEPAY,2
1002,Fulton,KNR_ALLTRN,4
1002,Fulton,KNR_PRMTRN,2
1002,Fulton,PNR_ALLTRN,1
1002,Fulton,SCHOOL_BUS,53
1002,Fulton,SHARED2FREE,139
1002,Fulton,SHARED2PAY,2
1002,Fulton,SHARED3FREE,95
1002,Fulton,TOTAL,641
1002,Fulton,WALK,22
1002,Fulton,WALK_ALLTRN,41
1003,Fulton,BIKE,13
1003,Fulton,DRIVEALONEFREE,1131
1003,Fulton,DRIVEALONEPAY,14
1003,Fulton,KNR_ALLTRN,11
1003,Fulton,KNR_PRMTRN,8
1003,Fulton,PNR_ALLTRN,1
1003,Fulton,PNR_PRMTRN,9
1003,Fulton,SCHOOL_BUS,177
1003,Fulton,SHARED2FREE,621
1003,Fulton,SHARED2PAY,1
1003,Fulton,SHARED3FREE,412
1003,Fulton,SHARED3PAY,2
1003,Fulton,TOTAL,2521
1003,Fulton,WALK,67
1003,Fulton,WALK_ALLTRN,54
1004,Fulton,BIKE,10
1004,Fulton,DRIVEALONEFREE,820
1004,Fulton,DRIVEALONEPAY,6
1004,Fulton,KNR_ALLTRN,4
1004,Fulton,KNR_PRMTRN,7
1004,Fulton,PNR_PRMTRN,11
1004,Fulton,SCHOOL_BUS,100
1004,Fulton,SHARED2FREE,328
1004,Fulton,SHARED3FREE,213
1004,Fulton,SHARED3PAY,1
1004,Fulton,TOTAL,1686
1004,Fulton,WALK,94
1004,Fulton,WALK_ALLTRN,92
1005,Fulton,BIKE,8
1005,Fulton,DRIVEALONEFREE,642
1005,Fulton,DRIVEALONEPAY,5
1005,Fulton,KNR_ALLTRN,8
1005,Fulton,KNR_PRMTRN,6
1005,Fulton,PNR_ALLTRN,4
1005,Fulton,PNR_PRMTRN,12
1005,Fulton,SCHOOL_BUS,121
1005,Fulton,SHARED2FREE,352
1005,Fulton,SHARED2PAY,1
1005,Fulton,SHARED3FREE,251
1005,Fulton,SHARED3PAY,2
1005,Fulton,TOTAL,1555
1005,Fulton,WALK,61
1005,Fulton,WALK_ALLTRN,82
1006,Fulton,BIKE,4
1006,Fulton,DRIVEALONEFREE,789
1006,Fulton,DRIVEALONEPAY,6
1006,Fulton,KNR_ALLTRN,4
1006,Fulton,KNR_PRMTRN,5
1006,Fulton,PNR_ALLTRN,2
1006,Fulton,PNR_PRMTRN,10
1006,Fulton,SCHOOL_BUS,86
1006,Fulton,SHARED2FREE,399
1006,Fulton,SHARED3FREE,243
1006,Fulton,TOTAL,1724
1006,Fulton,WALK,64
1006,Fulton,WALK_ALLTRN,72
1006,Fulton,WALK_PRMTRN,40
1007,Fulton,BIKE,13
1007,Fulton,DRIVEALONEFREE,1006
1007,Fulton,DRIVEALONEPAY,12
1007,Fulton,KNR_ALLTRN,8
1007,Fulton,KNR_PRMTRN,4
1007,Fulton,PNR_ALLTRN,6
1007,Fulton,PNR_PRMTRN,13
1007,Fulton,SCHOOL_BUS,100
1007,Fulton,SHARED2FREE,444
1007,Fulton,SHARED3FREE,261
1007,Fulton,TOTAL,2227
1007,Fulton,WALK,141
1007,Fulton,WALK_ALLTRN,139
1007,Fulton,WALK_PRMTRN,80
1008,Fulton,BIKE,4
1008,Fulton,DRIVEALONEFREE,763
1008,Fulton,DRIVEALONEPAY,6
1008,Fulton,KNR_ALLTRN,4
1008,Fulton,KNR_PRMTRN,6
1008,Fulton,PNR_ALLTRN,1
1008,Fulton,PNR_PRMTRN,10
1008,Fulton,SCHOOL_BUS,112
1008,Fulton,SHARED2FREE,270
1008,Fulton,SHARED2PAY,1
1008,Fulton,SHARED3FREE,196
1008,Fulton,TOTAL,1478
1008,Fulton,WALK,45
1008,Fulton,WALK_ALLTRN,36
1008,Fulton,WALK_PRMTRN,24
1009,Fulton,BIKE,17
1009,Fulton,DRIVEALONEFREE,4548
1009,Fulton,DRIVEALONEPAY,87
1009,Fulton,KNR_ALLTRN,12
1009,Fulton,KNR_PRMTRN,40
1009,Fulton,PNR_ALLTRN,2
1009,Fulton,PNR_PRMTRN,74
1009,Fulton,SCHOOL_BUS,187
1009,Fulton,SHARED2FREE,1396
1009,Fulton,SHARED2PAY,11
1009,Fulton,SHARED3FREE,705
1009,Fulton,SHARED3PAY,6
1009,Fulton,TOTAL,8348
1009,Fulton,WALK,640
1009,Fulton,WALK_ALLTRN,259
1009,Fulton,WALK_PRMTRN,364
1010,Fulton,BIKE,1
1010,Fulton,DRIVEALONEFREE,181
1010,Fulton,DRIVEALONEPAY,1
1010,Fulton,KNR_PRMTRN,2
1010,Fulton,PNR_ALLTRN,1
1010,Fulton,PNR_PRMTRN,4
1010,Fulton,SHARED2FREE,55
1010,Fulton,SHARED3FREE,31
1010,Fulton,SHARED3PAY,1
1010,Fulton,TOTAL,306
1010,Fulton,WALK,13
1010,Fulton,WALK_ALLTRN,9
1010,Fulton,WALK_PRMTRN,7
1011,Fulton,BIKE,21
1011,Fulton,DRIVEALONEFREE,1920
1011,Fulton,DRIVEALONEPAY,23
1011,Fulton,KNR_ALLTRN,12
1011,Fulton,KNR_PRMTRN,6
1011,Fulton,PNR_ALLTRN,8
1011,Fulton,PNR_PRMTRN,11
1011,Fulton,SCHOOL_BUS,314
1011,Fulton,SHARED2FREE,946
1011,Fulton,SHARED2PAY,4
1011,Fulton,SHARED3FREE,635
1011,Fulton,SHARED3PAY,3
1011,Fulton,TOTAL,4471
1011,Fulton,WALK,311
1011,Fulton,WALK_ALLTRN,240
1011,Fulton,WALK_PRMTRN,17
1012,Fulton,BIKE,4
1012,Fulton,DRIVEALONEFREE,812
1012,Fulton,DRIVEALONEPAY,5
1012,Fulton,KNR_ALLTRN,6
1012,Fulton,KNR_PRMTRN,4
1012,Fulton,PNR_ALLTRN,2
1012,Fulton,PNR_PRMTRN,18
1012,Fulton,SCHOOL_BUS,135
1012,Fulton,SHARED2FREE,401
1012,Fulton,SHARED3FREE,343
1012,Fulton,TOTAL,1947
1012,Fulton,WALK,86
1012,Fulton,WALK_ALLTRN,131
1014,Fulton,BIKE,10
1014,Fulton,DRIVEALONEFREE,718
1014,Fulton,DRIVEALONEPAY,2
1014,Fulton,KNR_ALLTRN,5
1014,Fulton,KNR_PRMTRN,5
1014,Fulton,PNR_ALLTRN,2
1014,Fulton,PNR_PRMTRN,15
1014,Fulton,SCHOOL_BUS,167
1014,Fulton,SHARED2FREE,414
1014,Fulton,SHARED2PAY,1
1014,Fulton,SHARED3FREE,311
1014,Fulton,TOTAL,1737
1014,Fulton,WALK,43
1014,Fulton,WALK_ALLTRN,44
1015,Fulton,DRIVEALONEFREE,96
1015,Fulton,DRIVEALONEPAY,1
1015,Fulton,PNR_PRMTRN,3
1015,Fulton,SCHOOL_BUS,10
1015,Fulton,SHARED2FREE,45
1015,Fulton,SHARED3FREE,20
1015,Fulton,TOTAL,186
1015,Fulton,WALK,6
1015,Fulton,WALK_ALLTRN,5
1016,Fulton,BIKE,8
1016,Fulton,DRIVEALONEFREE,601
1016,Fulton,DRIVEALONEPAY,12
1016,Fulton,KNR_ALLTRN,3
1016,Fulton,KNR_PRMTRN,1
1016,Fulton,PNR_ALLTRN,1
1016,Fulton,PNR_PRMTRN,9
1016,Fulton,SCHOOL_BUS,197
1016,Fulton,SHARED2FREE,351
1016,Fulton,SHARED2PAY,1
1016,Fulton,SHARED3FREE,253
1016,Fulton,TOTAL,1529
1016,Fulton,WALK,72
1016,Fulton,WALK_ALLTRN,20
1017,Fulton,BIKE,3
1017,Fulton,DRIVEALONEFREE,626
1017,Fulton,DRIVEALONEPAY,6
1017,Fulton,KNR_ALLTRN,1
1017,Fulton,KNR_PRMTRN,3
1017,Fulton,PNR_PRMTRN,15
1017,Fulton,SCHOOL_BUS,119
1017,Fulton,SHARED2FREE,261
1017,Fulton,SHARED3FREE,231
1017,Fulton,TOTAL,1347
1017,Fulton,WALK,40
1017,Fulton,WALK_ALLTRN,42
1018,Fulton,BIKE,1
1018,Fulton,DRIVEALONEFREE,331
1018,Fulton,DRIVEALONEPAY,3
1018,Fulton,KNR_ALLTRN,5
1018,Fulton,KNR_PRMTRN,10
1018,Fulton,PNR_PRMTRN,4
1018,Fulton,SCHOOL_BUS,51
1018,Fulton,SHARED2FREE,156
1018,Fulton,SHARED3FREE,97
1018,Fulton,TOTAL,680
1018,Fulton,WALK,15
1018,Fulton,WALK_ALLTRN,3
1018,Fulton,WALK_PRMTRN,4
1019,Fulton,BIKE,3
1019,Fulton,DRIVEALONEFREE,668
1019,Fulton,DRIVEALONEPAY,6
1019,Fulton,KNR_ALLTRN,1
1019,Fulton,KNR_PRMTRN,8
1019,Fulton,PNR_ALLTRN,2
1019,Fulton,PNR_PRMTRN,12
1019,Fulton,SCHOOL_BUS,82
1019,Fulton,SHARED2FREE,293
1019,Fulton,SHARED2PAY,1
1019,Fulton,SHARED3FREE,205
1019,Fulton,TOTAL,1333
1019,Fulton,WALK,20
1019,Fulton,WALK_ALLTRN,32
1020,Fulton,BIKE,2
1020,Fulton,DRIVEALONEFREE,195
1020,Fulton,DRIVEALONEPAY,3
1020,Fulton,PNR_ALLTRN,1
1020,Fulton,PNR_PRMTRN,6
1020,Fulton,SCHOOL_BUS,28
1020,Fulton,SHARED2FREE,114
1020,Fulton,SHARED2PAY,1
1020,Fulton,SHARED3FREE,53
1020,Fulton,TOTAL,419
1020,Fulton,WALK,12
1020,Fulton,WALK_ALLTRN,4
1021,Fulton,BIKE,27
1021,Fulton,DRIVEALONEFREE,2644
1021,Fulton,DRIVEALONEPAY,20
1021,Fulton,KNR_ALLTRN,6
1021,Fulton,KNR_PRMTRN,10
1021,Fulton,PNR_ALLTRN,2
1021,Fulton,PNR_PRMTRN,26
1021,Fulton,SCHOOL_BUS,151
1021,Fulton,SHARED2FREE,1133
1021,Fulton,SHARED2PAY,5
