ZONE,COUNTY,TRIP MODE,QUANTITY
2272,Cobb,SHARED2FREE,2685
2272,Cobb,SHARED2PAY,1
2272,Cobb,SHARED3FREE,1922
2272,Cobb,TOTAL,11980
2272,Cobb,WALK,270
2273,Cobb,BIKE,55
2273,Cobb,DRIVEALONEFREE,6888
2273,Cobb,DRIVEALONEPAY,25
2273,Cobb,KNR_ALLTRN,10
2273,Cobb,KNR_PRMTRN,1
2273,Cobb,PNR_PRMTRN,2
2273,Cobb,SCHOOL_BUS,219
2273,Cobb,SHARED2FREE,1987
2273,Cobb,SHARED2PAY,2
2273,Cobb,SHARED3FREE,1170
2273,Cobb,TOTAL,10735
2273,Cobb,WALK,376
2274,Cobb,BIKE,28
2274,Cobb,DRIVEALONEFREE,3874
2274,Cobb,DRIVEALONEPAY,16
2274,Cobb,KNR_ALLTRN,6
2274,Cobb,KNR_PRMTRN,2
2274,Cobb,PNR_PRMTRN,1
2274,Cobb,SCHOOL_BUS,122
2274,Cobb,SHARED2FREE,1014
2274,Cobb,SHARED2PAY,2
2274,Cobb,SHARED3FREE,614
2274,Cobb,TOTAL,5919
2274,Cobb,WALK,236
2274,Cobb,WALK_ALLTRN,4
2275,Cobb,BIKE,36
2275,Cobb,DRIVEALONEFREE,5401
2275,Cobb,DRIVEALONEPAY,24
2275,Cobb,KNR_ALLTRN,15
2275,Cobb,SCHOOL_BUS,332
2275,Cobb,SHARED2FREE,1850
2275,Cobb,SHARED2PAY,1
2275,Cobb,SHARED3FREE,1244
2275,Cobb,TOTAL,9252
2275,Cobb,WALK,332
2275,Cobb,WALK_ALLTRN,17
2276,Cobb,BIKE,19
2276,Cobb,DRIVEALONEFREE,3279
2276,Cobb,DRIVEALONEPAY,7
2276,Cobb,KNR_ALLTRN,10
2276,Cobb,PNR_ALLTRN,1
2276,Cobb,PNR_PRMTRN,5
2276,Cobb,SCHOOL_BUS,188
2276,Cobb,SHARED2FREE,1330
2276,Cobb,SHARED2PAY,1
2276,Cobb,SHARED3FREE,841
2276,Cobb,TOTAL,6136
2276,Cobb,WALK,409
2276,Cobb,WALK_ALLTRN,46
2277,Cobb,BIKE,17
2277,Cobb,DRIVEALONEFREE,2548
2277,Cobb,DRIVEALONEPAY,10
2277,Cobb,KNR_ALLTRN,5
2277,Cobb,PNR_ALLTRN,1
2277,Cobb,PNR_PRMTRN,1
2277,Cobb,SCHOOL_BUS,54
2277,Cobb,SHARED2FREE,666
2277,Cobb,SHARED3FREE,366
2277,Cobb,TOTAL,3798
2277,Cobb,WALK,126
2277,Cobb,WALK_ALLTRN,4
2278,Cobb,BIKE,38
2278,Cobb,DRIVEALONEFREE,4900
2278,Cobb,DRIVEALONEPAY,5
2278,Cobb,KNR_ALLTRN,14
2278,Cobb,KNR_PRMTRN,2
2278,Cobb,PNR_ALLTRN,1
2278,Cobb,PNR_PRMTRN,13
2278,Cobb,SCHOOL_BUS,446
2278,Cobb,SHARED2FREE,1970
2278,Cobb,SHARED2PAY,1
2278,Cobb,SHARED3FREE,1295
2278,Cobb,TOTAL,8857
2278,Cobb,WALK,169
2278,Cobb,WALK_ALLTRN,3
2279,Cobb,BIKE,42
2279,Cobb,DRIVEALONEFREE,5428
2279,Cobb,DRIVEALONEPAY,9
2279,Cobb,KNR_ALLTRN,14
2279,Cobb,KNR_PRMTRN,3
2279,Cobb,PNR_ALLTRN,1
2279,Cobb,PNR_PRMTRN,2
2279,Cobb,SCHOOL_BUS,249
2279,Cobb,SHARED2FREE,2117
2279,Cobb,SHARED2PAY,1
2279,Cobb,SHARED3FREE,1271
2279,Cobb,TOTAL,9418
2279,Cobb,WALK,277
2279,Cobb,WALK_ALLTRN,4
2280,Cobb,BIKE,2
2280,Cobb,DRIVEALONEFREE,187
2280,Cobb,DRIVEALONEPAY,1
2280,Cobb,KNR_ALLTRN,2
2280,Cobb,SCHOOL_BUS,19
2280,Cobb,SHARED2FREE,71
2280,Cobb,SHARED3FREE,67
2280,Cobb,TOTAL,351
2280,Cobb,WALK,2
2281,Cobb,BIKE,5
2281,Cobb,DRIVEALONEFREE,379
2281,Cobb,DRIVEALONEPAY,1
2281,Cobb,KNR_ALLTRN,3
2281,Cobb,SCHOOL_BUS,31
2281,Cobb,SHARED2FREE,162
2281,Cobb,SHARED3FREE,132
2281,Cobb,TOTAL,746
2281,Cobb,WALK,25
2281,Cobb,WALK_ALLTRN,8
2282,Cobb,BIKE,18
2282,Cobb,DRIVEALONEFREE,3277
2282,Cobb,DRIVEALONEPAY,7
2282,Cobb,KNR_ALLTRN,16
2282,Cobb,SCHOOL_BUS,11
2282,Cobb,SHARED2FREE,1204
2282,Cobb,SHARED2PAY,1
2282,Cobb,SHARED3FREE,689
2282,Cobb,TOTAL,5497
2282,Cobb,WALK,249
2282,Cobb,WALK_ALLTRN,24
2282,Cobb,WALK_PRMTRN,1
2283,Cobb,BIKE,22
2283,Cobb,DRIVEALONEFREE,958
2283,Cobb,DRIVEALONEPAY,2
2283,Cobb,KNR_ALLTRN,11
2283,Cobb,PNR_PRMTRN,2
2283,Cobb,SCHOOL_BUS,96
2283,Cobb,SHARED2FREE,515
2283,Cobb,SHARED3FREE,344
2283,Cobb,TOTAL,2056
2283,Cobb,WALK,95
2283,Cobb,WALK_ALLTRN,11
2284,Cobb,BIKE,10
2284,Cobb,DRIVEALONEFREE,1041
2284,Cobb,DRIVEALONEPAY,3
2284,Cobb,KNR_ALLTRN,2
2284,Cobb,SCHOOL_BUS,5
2284,Cobb,SHARED2FREE,254
2284,Cobb,SHARED3FREE,120
2284,Cobb,TOTAL,1496
2284,Cobb,WALK,58
2284,Cobb,WALK_ALLTRN,3
2285,Cobb,BIKE,69
2285,Cobb,DRIVEALONEFREE,5998
2285,Cobb,DRIVEALONEPAY,14
2285,Cobb,KNR_ALLTRN,19
2285,Cobb,PNR_PRMTRN,8
2285,Cobb,SCHOOL_BUS,297
2285,Cobb,SHARED2FREE,2318
2285,Cobb,SHARED2PAY,3
2285,Cobb,SHARED3FREE,1513
2285,Cobb,TOTAL,10835
2285,Cobb,WALK,576
2285,Cobb,WALK_ALLTRN,19
2285,Cobb,WALK_PRMTRN,1
2286,Cobb,BIKE,11
2286,Cobb,DRIVEALONEFREE,1456
2286,Cobb,DRIVEALONEPAY,3
2286,Cobb,KNR_ALLTRN,13
2286,Cobb,KNR_PRMTRN,1
2286,Cobb,PNR_PRMTRN,3
2286,Cobb,SCHOOL_BUS,66
2286,Cobb,SHARED2FREE,579
2286,Cobb,SHARED3FREE,334
2286,Cobb,TOTAL,2562
2286,Cobb,WALK,94
2286,Cobb,WALK_ALLTRN,2
2287,Cobb,BIKE,10
2287,Cobb,DRIVEALONEFREE,1666
2287,Cobb,DRIVEALONEPAY,5
2287,Cobb,KNR_ALLTRN,15
2287,Cobb,KNR_PRMTRN,2
2287,Cobb,PNR_PRMTRN,6
2287,Cobb,SCHOOL_BUS,144
2287,Cobb,SHARED2FREE,631
2287,Cobb,SHARED2PAY,1
2287,Cobb,SHARED3FREE,462
2287,Cobb,TOTAL,2996
2287,Cobb,WALK,54
2288,Cobb,BIKE,37
2288,Cobb,DRIVEALONEFREE,5206
2288,Cobb,DRIVEALONEPAY,9
2288,Cobb,KNR_ALLTRN,12
2288,Cobb,KNR_PRMTRN,3
2288,Cobb,PNR_ALLTRN,1
2288,Cobb,PNR_PRMTRN,5
2288,Cobb,SCHOOL_BUS,512
2288,Cobb,SHARED2FREE,2045
2288,Cobb,SHARED2PAY,1
2288,Cobb,SHARED3FREE,1398
2288,Cobb,TOTAL,9582
2288,Cobb,WALK,352
2288,Cobb,WALK_ALLTRN,1
2289,Cobb,BIKE,12
2289,Cobb,DRIVEALONEFREE,1666
2289,Cobb,DRIVEALONEPAY,6
2289,Cobb,KNR_ALLTRN,5
2289,Cobb,KNR_PRMTRN,1
2289,Cobb,PNR_PRMTRN,4
2289,Cobb,SCHOOL_BUS,136
2289,Cobb,SHARED2FREE,659
2289,Cobb,SHARED3FREE,467
2289,Cobb,TOTAL,3023
2289,Cobb,WALK,67
2290,Cobb,BIKE,17
2290,Cobb,DRIVEALONEFREE,2589
2290,Cobb,DRIVEALONEPAY,7
2290,Cobb,KNR_ALLTRN,12
2290,Cobb,KNR_PRMTRN,3
2290,Cobb,PNR_PRMTRN,3
2290,Cobb,SCHOOL_BUS,539
2290,Cobb,SHARED2FREE,1303
2290,Cobb,SHARED3FREE,936
2290,Cobb,TOTAL,5605
2290,Cobb,WALK,196
2291,Cobb,BIKE,22
2291,Cobb,DRIVEALONEFREE,2299
2291,Cobb,DRIVEALONEPAY,6
2291,Cobb,KNR_ALLTRN,9
2291,Cobb,KNR_PRMTRN,5
2291,Cobb,PNR_PRMTRN,8
2291,Cobb,SCHOOL_BUS,246
2291,Cobb,SHARED2FREE,1007
2291,Cobb,SHARED2PAY,3
2291,Cobb,SHARED3FREE,790
2291,Cobb,TOTAL,4455
2291,Cobb,WALK,60
2292,Cobb,BIKE,8
2292,Cobb,DRIVEALONEFREE,1385
2292,Cobb,DRIVEALONEPAY,2
2292,Cobb,KNR_ALLTRN,8
2292,Cobb,PNR_ALLTRN,1
2292,Cobb,PNR_PRMTRN,8
2292,Cobb,SCHOOL_BUS,118
2292,Cobb,SHARED2FREE,591
2292,Cobb,SHARED3FREE,376
2292,Cobb,TOTAL,2556
2292,Cobb,WALK,59
2293,Cobb,BIKE,11
2293,Cobb,DRIVEALONEFREE,3246
2293,Cobb,DRIVEALONEPAY,20
2293,Cobb,KNR_ALLTRN,13
2293,Cobb,KNR_PRMTRN,4
2293,Cobb,PNR_PRMTRN,18
2293,Cobb,SCHOOL_BUS,524
2293,Cobb,SHARED2FREE,1614
2293,Cobb,SHARED2PAY,3
2293,Cobb,SHARED3FREE,1258
2293,Cobb,TOTAL,6866
2293,Cobb,WALK,155
2294,Cobb,BIKE,76
2294,Cobb,DRIVEALONEFREE,8816
2294,Cobb,DRIVEALONEPAY,45
2294,Cobb,KNR_ALLTRN,17
2294,Cobb,KNR_PRMTRN,8
2294,Cobb,PNR_ALLTRN,5
2294,Cobb,PNR_PRMTRN,27
2294,Cobb,SCHOOL_BUS,372
2294,Cobb,SHARED2FREE,4043
2294,Cobb,SHARED2PAY,2
2294,Cobb,SHARED3FREE,2577
2294,Cobb,TOTAL,16436
2294,Cobb,WALK,448
2295,Cobb,BIKE,8
2295,Cobb,DRIVEALONEFREE,1534
2295,Cobb,DRIVEALONEPAY,12
2295,Cobb,SCHOOL_BUS,161
2295,Cobb,SHARED2FREE,635
2295,Cobb,SHARED2PAY,2
2295,Cobb,SHARED3FREE,505
2295,Cobb,TOTAL,2924
2295,Cobb,WALK,67
2296,Cobb,BIKE,56
2296,Cobb,DRIVEALONEFREE,7742
2296,Cobb,DRIVEALONEPAY,39
2296,Cobb,KNR_ALLTRN,17
2296,Cobb,KNR_PRMTRN,5
2296,Cobb,PNR_PRMTRN,51
2296,Cobb,SCHOOL_BUS,655
2296,Cobb,SHARED2FREE,3391
2296,Cobb,SHARED2PAY,2
2296,Cobb,SHARED3FREE,2622
2296,Cobb,TOTAL,15090
2296,Cobb,WALK,510
2297,Cobb,DRIVEALONEFREE,737
2297,Cobb,DRIVEALONEPAY,6
2297,Cobb,KNR_ALLTRN,11
2297,Cobb,KNR_PRMTRN,4
2297,Cobb,PNR_ALLTRN,1
2297,Cobb,PNR_PRMTRN,12
2297,Cobb,SCHOOL_BUS,79
2297,Cobb,SHARED2FREE,326
2297,Cobb,SHARED3FREE,274
2297,Cobb,TOTAL,1461
2297,Cobb,WALK,11
2298,Cobb,BIKE,17
2298,Cobb,DRIVEALONEFREE,3746
2298,Cobb,DRIVEALONEPAY,23
2298,Cobb,KNR_ALLTRN,2
2298,Cobb,KNR_PRMTRN,8
2298,Cobb,PNR_PRMTRN,36
2298,Cobb,SCHOOL_BUS,348
2298,Cobb,SHARED2FREE,1559
2298,Cobb,SHARED3FREE,1047
2298,Cobb,TOTAL,6876
2298,Cobb,WALK,90
2299,Cobb,BIKE,14
2299,Cobb,DRIVEALONEFREE,2177
2299,Cobb,DRIVEALONEPAY,10
2299,Cobb,KNR_ALLTRN,11
2299,Cobb,KNR_PRMTRN,9
2299,Cobb,PNR_ALLTRN,4
2299,Cobb,PNR_PRMTRN,24
2299,Cobb,SCHOOL_BUS,326
2299,Cobb,SHARED2FREE,965
2299,Cobb,SHARED2PAY,2
2299,Cobb,SHARED3FREE,693
2299,Cobb,TOTAL,4271
2299,Cobb,WALK,36
2300,Cobb,BIKE,18
2300,Cobb,DRIVEALONEFREE,3865
2300,Cobb,DRIVEALONEPAY,46
2300,Cobb,KNR_ALLTRN,6
2300,Cobb,KNR_PRMTRN,3
2300,Cobb,PNR_ALLTRN,4
2300,Cobb,PNR_PRMTRN,8
2300,Cobb,SCHOOL_BUS,95
2300,Cobb,SHARED2FREE,1400
2300,Cobb,SHARED2PAY,4
2300,Cobb,SHARED3FREE,851
2300,Cobb,TOTAL,6431
2300,Cobb,WALK,131
2301,Cobb,BIKE,21
2301,Cobb,DRIVEALONEFREE,2388
2301,Cobb,DRIVEALONEPAY,18
2301,Cobb,KNR_ALLTRN,8
2301,Cobb,KNR_PRMTRN,3
2301,Cobb,PNR_ALLTRN,1
2301,Cobb,PNR_PRMTRN,12
2301,Cobb,SCHOOL_BUS,199
2301,Cobb,SHARED2FREE,945
2301,Cobb,SHARED2PAY,1
2301,Cobb,SHARED3FREE,622
2301,Cobb,TOTAL,4275
2301,Cobb,WALK,57
2302,Cobb,BIKE,16
2302,Cobb,DRIVEALONEFREE,2476
2302,Cobb,DRIVEALONEPAY,5
2302,Cobb,KNR_ALLTRN,21
2302,Cobb,KNR_PRMTRN,4
2302,Cobb,PNR_ALLTRN,2
2302,Cobb,PNR_PRMTRN,14
2302,Cobb,SCHOOL_BUS,286
2302,Cobb,SHARED2FREE,1147
2302,Cobb,SHARED2PAY,4
2302,Cobb,SHARED3FREE,762
2302,Cobb,TOTAL,4807
2302,Cobb,WALK,70
2303,Cobb,BIKE,1
2303,Cobb,DRIVEALONEFREE,204
2303,Cobb,KNR_ALLTRN,2
2303,Cobb,KNR_PRMTRN,1
2303,Cobb,SCHOOL_BUS,8
2303,Cobb,SHARED2FREE,83
2303,Cobb,SHARED3FREE,47
2303,Cobb,TOTAL,349
2303,Cobb,WALK,3
2304,Cobb,BIKE,17
2304,Cobb,DRIVEALONEFREE,1784
2304,Cobb,DRIVEALONEPAY,7
2304,Cobb,KNR_ALLTRN,7
2304,Cobb,KNR_PRMTRN,2
2304,Cobb,PNR_ALLTRN,3
2304,Cobb,PNR_PRMTRN,3
2304,Cobb,SCHOOL_BUS,155
2304,Cobb,SHARED2FREE,788
2304,Cobb,SHARED3FREE,492
2304,Cobb,TOTAL,3315
2304,Cobb,WALK,57
2305,Cobb,BIKE,33
2305,Cobb,DRIVEALONEFREE,4400
2305,Cobb,DRIVEALONEPAY,8
2305,Cobb,KNR_ALLTRN,20
2305,Cobb,KNR_PRMTRN,2
2305,Cobb,PNR_ALLTRN,1
2305,Cobb,PNR_PRMTRN,5
2305,Cobb,SCHOOL_BUS,536
2305,Cobb,SHARED2FREE,1887
2305,Cobb,SHARED2PAY,2
2305,Cobb,SHARED3FREE,1229
2305,Cobb,TOTAL,8367
2305,Cobb,WALK,239
2305,Cobb,WALK_ALLTRN,5
2306,Cobb,BIKE,17
2306,Cobb,DRIVEALONEFREE,1868
2306,Cobb,DRIVEALONEPAY,7
2306,Cobb,KNR_ALLTRN,1
2306,Cobb,SCHOOL_BUS,25
2306,Cobb,SHARED2FREE,574
2306,Cobb,SHARED2PAY,1
2306,Cobb,SHARED3FREE,357
2306,Cobb,TOTAL,2976
2306,Cobb,WALK,126
2307,Cobb,BIKE,10
2307,Cobb,DRIVEALONEFREE,2246
2307,Cobb,DRIVEALONEPAY,1
2307,Cobb,KNR_ALLTRN,6
2307,Cobb,PNR_ALLTRN,1
2307,Cobb,PNR_PRMTRN,1
2307,Cobb,SCHOOL_BUS,72
2307,Cobb,SHARED2FREE,838
2307,Cobb,SHARED3FREE,499
2307,Cobb,TOTAL,3804
2307,Cobb,WALK,120
2307,Cobb,WALK_ALLTRN,9
2307,Cobb,WALK_PRMTRN,1
2308,Cobb,BIKE,20
2308,Cobb,DRIVEALONEFREE,2319
2308,Cobb,DRIVEALONEPAY,8
2308,Cobb,KNR_ALLTRN,16
2308,Cobb,PNR_ALLTRN,1
2308,Cobb,PNR_PRMTRN,5
2308,Cobb,SCHOOL_BUS,138
2308,Cobb,SHARED2FREE,916
2308,Cobb,SHARED2PAY,1
2308,Cobb,SHARED3FREE,552
2308,Cobb,TOTAL,4073
2308,Cobb,WALK,91
2308,Cobb,WALK_ALLTRN,6
2309,Cobb,BIKE,93
2309,Cobb,DRIVEALONEFREE,9102
2309,Cobb,DRIVEALONEPAY,18
2309,Cobb,KNR_ALLTRN,34
2309,Cobb,KNR_PRMTRN,5
2309,Cobb,PNR_ALLTRN,2
2309,Cobb,PNR_PRMTRN,13
2309,Cobb,SCHOOL_BUS,319
2309,Cobb,SHARED2FREE,3101
2309,Cobb,SHARED2PAY,4
2309,Cobb,SHARED3FREE,1785
2309,Cobb,TOTAL,15554
2309,Cobb,WALK,970
2309,Cobb,WALK_ALLTRN,108
2310,Cobb,BIKE,88
2310,Cobb,DRIVEALONEFREE,6542
2310,Cobb,DRIVEALONEPAY,21
2310,Cobb,KNR_ALLTRN,39
2310,Cobb,KNR_PRMTRN,1
2310,Cobb,PNR_ALLTRN,1
2310,Cobb,PNR_PRMTRN,8
2310,Cobb,SCHOOL_BUS,543
2310,Cobb,SHARED2FREE,2440
2310,Cobb,SHARED2PAY,3
2310,Cobb,SHARED3FREE,1803
2310,Cobb,TOTAL,12352
2310,Cobb,WALK,764
2310,Cobb,WALK_ALLTRN,98
2310,Cobb,WALK_PRMTRN,1
2311,Cobb,BIKE,28
2311,Cobb,DRIVEALONEFREE,4059
2311,Cobb,DRIVEALONEPAY,18
2311,Cobb,KNR_ALLTRN,22
2311,Cobb,PNR_ALLTRN,4
2311,Cobb,PNR_PRMTRN,1
2311,Cobb,SCHOOL_BUS,91
2311,Cobb,SHARED2FREE,1324
2311,Cobb,SHARED2PAY,5
2311,Cobb,SHARED3FREE,864
2311,Cobb,TOTAL,6775
2311,Cobb,WALK,291
2311,Cobb,WALK_ALLTRN,68
2312,Cobb,BIKE,102
2312,Cobb,DRIVEALONEFREE,9362
2312,Cobb,DRIVEALONEPAY,29
2312,Cobb,KNR_ALLTRN,50
2312,Cobb,KNR_PRMTRN,3
2312,Cobb,PNR_ALLTRN,4
2312,Cobb,PNR_PRMTRN,7
2312,Cobb,SCHOOL_BUS,430
2312,Cobb,SHARED2FREE,3346
2312,Cobb,SHARED2PAY,8
2312,Cobb,SHARED3FREE,2075
2312,Cobb,TOTAL,17084
2312,Cobb,WALK,1341
2312,Cobb,WALK_ALLTRN,323
2312,Cobb,WALK_PRMTRN,4
2313,Cobb,BIKE,46
2313,Cobb,DRIVEALONEFREE,4302
2313,Cobb,DRIVEALONEPAY,15
2313,Cobb,KNR_ALLTRN,42
2313,Cobb,KNR_PRMTRN,1
2313,Cobb,PNR_ALLTRN,1
2313,Cobb,PNR_PRMTRN,2
2313,Cobb,SCHOOL_BUS,129
2313,Cobb,SHARED2FREE,1014
2313,Cobb,SHARED2PAY,2
2313,Cobb,SHARED3FREE,712
2313,Cobb,TOTAL,6776
2313,Cobb,WALK,358
2313,Cobb,WALK_ALLTRN,151
2313,Cobb,WALK_PRMTRN,1
2314,Cobb,BIKE,135
2314,Cobb,DRIVEALONEFREE,11225
2314,Cobb,DRIVEALONEPAY,68
2314,Cobb,KNR_ALLTRN,88
2314,Cobb,KNR_PRMTRN,2
2314,Cobb,PNR_ALLTRN,4
2314,Cobb,PNR_PRMTRN,5
2314,Cobb,SCHOOL_BUS,246
2314,Cobb,SHARED2FREE,2962
2314,Cobb,SHARED2PAY,6
2314,Cobb,SHARED3FREE,1637
2314,Cobb,TOTAL,18180
2314,Cobb,WALK,1519
2314,Cobb,WALK_ALLTRN,282
2314,Cobb,WALK_PRMTRN,1
2315,Cobb,BIKE,75
2315,Cobb,DRIVEALONEFREE,4043
2315,Cobb,DRIVEALONEPAY,13
2315,Cobb,KNR_ALLTRN,38
2315,Cobb,KNR_PRMTRN,2
2315,Cobb,PNR_PRMTRN,13
2315,Cobb,SCHOOL_BUS,390
2315,Cobb,SHARED2FREE,1671
2315,Cobb,SHARED2PAY,1
2315,Cobb,SHARED3FREE,1100
2315,Cobb,TOTAL,7910
2315,Cobb,WALK,516
2315,Cobb,WALK_ALLTRN,48
2316,Cobb,BIKE,73
2316,Cobb,DRIVEALONEFREE,5115
2316,Cobb,DRIVEALONEPAY,27
2316,Cobb,KNR_ALLTRN,17
2316,Cobb,KNR_PRMTRN,5
2316,Cobb,PNR_PRMTRN,6
2316,Cobb,SCHOOL_BUS,515
2316,Cobb,SHARED2FREE,1980
2316,Cobb,SHARED3FREE,1379
2316,Cobb,TOTAL,10084
2316,Cobb,WALK,906
2316,Cobb,WALK_ALLTRN,61
2317,Cobb,BIKE,24
2317,Cobb,DRIVEALONEFREE,1799
2317,Cobb,DRIVEALONEPAY,7
2317,Cobb,KNR_ALLTRN,7
2317,Cobb,SCHOOL_BUS,130
2317,Cobb,SHARED2FREE,647
2317,Cobb,SHARED3FREE,402
2317,Cobb,TOTAL,3222
2317,Cobb,WALK,190
2317,Cobb,WALK_ALLTRN,16
2318,Cobb,BIKE,43
2318,Cobb,DRIVEALONEFREE,4139
2318,Cobb,DRIVEALONEPAY,15
2318,Cobb,KNR_ALLTRN,15
2318,Cobb,KNR_PRMTRN,6
2318,Cobb,PNR_PRMTRN,11
2318,Cobb,SCHOOL_BUS,286
2318,Cobb,SHARED2FREE,1554
2318,Cobb,SHARED2PAY,2
2318,Cobb,SHARED3FREE,895
2318,Cobb,TOTAL,7171
2318,Cobb,WALK,196
2318,Cobb,WALK_ALLTRN,9
2319,Cobb,BIKE,44
2319,Cobb,DRIVEALONEFREE,3806
2319,Cobb,DRIVEALONEPAY,25
2319,Cobb,KNR_ALLTRN,22
2319,Cobb,KNR_PRMTRN,8
2319,Cobb,PNR_ALLTRN,2
2319,Cobb,PNR_PRMTRN,15
2319,Cobb,SCHOOL_BUS,640
2319,Cobb,SHARED2FREE,1646
2319,Cobb,SHARED2PAY,5
2319,Cobb,SHARED3FREE,1371
2319,Cobb,TOTAL,7790
2319,Cobb,WALK,191
2319,Cobb,WALK_ALLTRN,15
2320,Cobb,BIKE,25
2320,Cobb,DRIVEALONEFREE,2041
2320,Cobb,DRIVEALONEPAY,7
2320,Cobb,KNR_ALLTRN,13
2320,Cobb,KNR_PRMTRN,1
2320,Cobb,PNR_ALLTRN,1
2320,Cobb,PNR_PRMTRN,3
2320,Cobb,SCHOOL_BUS,260
2320,Cobb,SHARED2FREE,656
2320,Cobb,SHARED3FREE,376
2320,Cobb,TOTAL,3669
2320,Cobb,WALK,251
2320,Cobb,WALK_ALLTRN,35
2321,Cobb,BIKE,151
2321,Cobb,DRIVEALONEFREE,14713
2321,Cobb,DRIVEALONEPAY,142
2321,Cobb,KNR_ALLTRN,26
2321,Cobb,KNR_PRMTRN,8
2321,Cobb,PNR_ALLTRN,2
2321,Cobb,PNR_PRMTRN,21
2321,Cobb,SCHOOL_BUS,239
2321,Cobb,SHARED2FREE,3055
2321,Cobb,SHARED2PAY,14
2321,Cobb,SHARED3FREE,1581
2321,Cobb,TOTAL,20728
2321,Cobb,WALK,717
2321,Cobb,WALK_ALLTRN,59
2322,Cobb,BIKE,84
2322,Cobb,DRIVEALONEFREE,7043
2322,Cobb,DRIVEALONEPAY,31
2322,Cobb,KNR_ALLTRN,40
2322,Cobb,KNR_PRMTRN,12
2322,Cobb,PNR_ALLTRN,9
2322,Cobb,PNR_PRMTRN,6
2322,Cobb,SCHOOL_BUS,273
2322,Cobb,SHARED2FREE,2007
2322,Cobb,SHARED2PAY,4
2322,Cobb,SHARED3FREE,984
2322,Cobb,TOTAL,11459
2322,Cobb,WALK,777
2322,Cobb,WALK_ALLTRN,189
2323,Cobb,BIKE,1
2323,Cobb,DRIVEALONEFREE,16
2323,Cobb,SCHOOL_BUS,1
2323,Cobb,SHARED2FREE,9
2323,Cobb,SHARED3FREE,3
2323,Cobb,TOTAL,37
2323,Cobb,WALK,5
2323,Cobb,WALK_ALLTRN,2
2324,Cobb,BIKE,15
2324,Cobb,DRIVEALONEFREE,1800
2324,Cobb,DRIVEALONEPAY,10
2324,Cobb,KNR_ALLTRN,11
2324,Cobb,PNR_ALLTRN,2
2324,Cobb,SCHOOL_BUS,3
2324,Cobb,SHARED2FREE,252
2324,Cobb,SHARED2PAY,1
2324,Cobb,SHARED3FREE,126
2324,Cobb,TOTAL,2402
2324,Cobb,WALK,152
2324,Cobb,WALK_ALLTRN,30
2325,Cobb,BIKE,26
2325,Cobb,DRIVEALONEFREE,2257
2325,Cobb,DRIVEALONEPAY,6
2325,Cobb,KNR_ALLTRN,12
2325,Cobb,PNR_ALLTRN,3
2325,Cobb,PNR_PRMTRN,7
2325,Cobb,SCHOOL_BUS,110
2325,Cobb,SHARED2FREE,568
2325,Cobb,SHARED2PAY,2
2325,Cobb,SHARED3FREE,284
2325,Cobb,TOTAL,3710
2325,Cobb,WALK,249
2325,Cobb,WALK_ALLTRN,186
2326,Cobb,BIKE,1
2326,Cobb,DRIVEALONEFREE,224
2326,Cobb,KNR_ALLTRN,2
2326,Cobb,PNR_ALLTRN,1
2326,Cobb,SCHOOL_BUS,23
2326,Cobb,SHARED2FREE,69
2326,Cobb,SHARED3FREE,53
2326,Cobb,TOTAL,426
2326,Cobb,WALK,34
2326,Cobb,WALK_ALLTRN,19
2327,Cobb,BIKE,3
2327,Cobb,DRIVEALONEFREE,133
2327,Cobb,DRIVEALONEPAY,1
2327,Cobb,KNR_ALLTRN,5
2327,Cobb,PNR_PRMTRN,1
2327,Cobb,SCHOOL_BUS,15
2327,Cobb,SHARED2FREE,60
2327,Cobb,SHARED2PAY,1
2327,Cobb,SHARED3FREE,43
2327,Cobb,TOTAL,298
2327,Cobb,WALK,30
2327,Cobb,WALK_ALLTRN,6
2328,Cobb,BIKE,46
2328,Cobb,DRIVEALONEFREE,6286
2328,Cobb,DRIVEALONEPAY,32
2328,Cobb,KNR_ALLTRN,70
2328,Cobb,KNR_PRMTRN,1
2328,Cobb,PNR_ALLTRN,10
2328,Cobb,SCHOOL_BUS,43
2328,Cobb,SHARED2FREE,1820
2328,Cobb,SHARED2PAY,8
2328,Cobb,SHARED3FREE,978
2328,Cobb,TOTAL,10986
2328,Cobb,WALK,1335
2328,Cobb,WALK_ALLTRN,357
2329,Cobb,BIKE,92
2329,Cobb,DRIVEALONEFREE,11418
2329,Cobb,DRIVEALONEPAY,116
2329,Cobb,KNR_ALLTRN,90
2329,Cobb,PNR_ALLTRN,21
2329,Cobb,PNR_PRMTRN,4
2329,Cobb,SCHOOL_BUS,21
2329,Cobb,SHARED2FREE,1986
2329,Cobb,SHARED2PAY,12
2329,Cobb,SHARED3FREE,997
2329,Cobb,TOTAL,16913
2329,Cobb,WALK,1726
2329,Cobb,WALK_ALLTRN,430
2330,Cobb,BIKE,72
2330,Cobb,DRIVEALONEFREE,7343
2330,Cobb,DRIVEALONEPAY,34
2330,Cobb,KNR_ALLTRN,51
2330,Cobb,PNR_ALLTRN,5
2330,Cobb,SCHOOL_BUS,4
2330,Cobb,SHARED2FREE,2885
2330,Cobb,SHARED2PAY,6
2330,Cobb,SHARED3FREE,1881
2330,Cobb,TOTAL,13385
2330,Cobb,WALK,878
2330,Cobb,WALK_ALLTRN,225
2330,Cobb,WALK_PRMTRN,1
