ZONE,COUNTY,TRIP MODE,QUANTITY
211,Fulton,WALK_PRMTRN,18
212,Fulton,BIKE,12
212,Fulton,DRIVEALONEFREE,1100
212,Fulton,DRIVEALONEPAY,13
212,Fulton,KNR_ALLTRN,6
212,Fulton,KNR_PRMTRN,18
212,Fulton,PNR_PRMTRN,19
212,Fulton,SCHOOL_BUS,78
212,Fulton,SHARED2FREE,437
212,Fulton,SHARED2PAY,2
212,Fulton,SHARED3FREE,253
212,Fulton,SHARED3PAY,1
212,Fulton,TOTAL,2005
212,Fulton,WALK,54
212,Fulton,WALK_ALLTRN,9
212,Fulton,WALK_PRMTRN,3
213,Fulton,BIKE,9
213,Fulton,DRIVEALONEFREE,986
213,Fulton,DRIVEALONEPAY,9
213,Fulton,KNR_ALLTRN,8
213,Fulton,KNR_PRMTRN,3
213,Fulton,PNR_ALLTRN,1
213,Fulton,PNR_PRMTRN,12
213,Fulton,SCHOOL_BUS,49
213,Fulton,SHARED2FREE,312
213,Fulton,SHARED3FREE,184
213,Fulton,TOTAL,1666
213,Fulton,WALK,56
213,Fulton,WALK_ALLTRN,37
214,Fulton,BIKE,35
214,Fulton,DRIVEALONEFREE,3779
214,Fulton,DRIVEALONEPAY,47
214,Fulton,KNR_ALLTRN,14
214,Fulton,KNR_PRMTRN,32
214,Fulton,PNR_ALLTRN,3
214,Fulton,PNR_PRMTRN,41
214,Fulton,SCHOOL_BUS,326
214,Fulton,SHARED2FREE,1424
214,Fulton,SHARED2PAY,4
214,Fulton,SHARED3FREE,882
214,Fulton,SHARED3PAY,2
214,Fulton,TOTAL,7063
214,Fulton,WALK,320
214,Fulton,WALK_ALLTRN,152
214,Fulton,WALK_PRMTRN,2
215,Fulton,BIKE,23
215,Fulton,DRIVEALONEFREE,4921
215,Fulton,DRIVEALONEPAY,39
215,Fulton,KNR_ALLTRN,19
215,Fulton,KNR_PRMTRN,36
215,Fulton,PNR_ALLTRN,4
215,Fulton,PNR_PRMTRN,70
215,Fulton,SCHOOL_BUS,631
215,Fulton,SHARED2FREE,2210
215,Fulton,SHARED2PAY,5
215,Fulton,SHARED3FREE,1529
215,Fulton,SHARED3PAY,3
215,Fulton,TOTAL,9906
215,Fulton,WALK,320
215,Fulton,WALK_ALLTRN,96
216,Fulton,BIKE,11
216,Fulton,DRIVEALONEFREE,2613
216,Fulton,DRIVEALONEPAY,24
216,Fulton,KNR_ALLTRN,5
216,Fulton,KNR_PRMTRN,14
216,Fulton,PNR_ALLTRN,3
216,Fulton,PNR_PRMTRN,41
216,Fulton,SCHOOL_BUS,315
216,Fulton,SHARED2FREE,1198
216,Fulton,SHARED2PAY,3
216,Fulton,SHARED3FREE,823
216,Fulton,SHARED3PAY,1
216,Fulton,TOTAL,5166
216,Fulton,WALK,87
216,Fulton,WALK_ALLTRN,28
217,Fulton,BIKE,10
217,Fulton,DRIVEALONEFREE,1337
217,Fulton,DRIVEALONEPAY,21
217,Fulton,KNR_ALLTRN,8
217,Fulton,KNR_PRMTRN,4
217,Fulton,PNR_PRMTRN,14
217,Fulton,SCHOOL_BUS,101
217,Fulton,SHARED2FREE,547
217,Fulton,SHARED2PAY,1
217,Fulton,SHARED3FREE,336
217,Fulton,SHARED3PAY,4
217,Fulton,TOTAL,2421
217,Fulton,WALK,35
217,Fulton,WALK_ALLTRN,3
218,Fulton,DRIVEALONEFREE,91
218,Fulton,DRIVEALONEPAY,2
218,Fulton,PNR_PRMTRN,1
218,Fulton,SCHOOL_BUS,7
218,Fulton,SHARED2FREE,16
218,Fulton,SHARED3FREE,16
218,Fulton,TOTAL,133
219,Fulton,BIKE,4
219,Fulton,DRIVEALONEFREE,2025
219,Fulton,DRIVEALONEPAY,61
219,Fulton,KNR_ALLTRN,4
219,Fulton,KNR_PRMTRN,7
219,Fulton,PNR_ALLTRN,3
219,Fulton,PNR_PRMTRN,18
219,Fulton,SCHOOL_BUS,231
219,Fulton,SHARED2FREE,889
219,Fulton,SHARED2PAY,6
219,Fulton,SHARED3FREE,673
219,Fulton,SHARED3PAY,7
219,Fulton,TOTAL,3983
219,Fulton,WALK,55
220,Fulton,BIKE,23
220,Fulton,DRIVEALONEFREE,4757
220,Fulton,DRIVEALONEPAY,551
220,Fulton,KNR_PRMTRN,1
220,Fulton,PNR_ALLTRN,1
220,Fulton,PNR_PRMTRN,1
220,Fulton,SCHOOL_BUS,12
220,Fulton,SHARED2FREE,749
220,Fulton,SHARED2PAY,48
220,Fulton,SHARED3FREE,374
220,Fulton,SHARED3PAY,16
220,Fulton,TOTAL,6654
220,Fulton,WALK,110
220,Fulton,WALK_ALLTRN,11
221,Fulton,BIKE,16
221,Fulton,DRIVEALONEFREE,3705
221,Fulton,DRIVEALONEPAY,450
221,Fulton,KNR_ALLTRN,1
221,Fulton,KNR_PRMTRN,2
221,Fulton,PNR_PRMTRN,6
221,Fulton,SCHOOL_BUS,234
221,Fulton,SHARED2FREE,1109
221,Fulton,SHARED2PAY,34
221,Fulton,SHARED3FREE,591
221,Fulton,SHARED3PAY,23
221,Fulton,TOTAL,6279
221,Fulton,WALK,107
221,Fulton,WALK_ALLTRN,1
222,Fulton,BIKE,4
222,Fulton,DRIVEALONEFREE,258
222,Fulton,DRIVEALONEPAY,8
222,Fulton,KNR_PRMTRN,1
222,Fulton,PNR_PRMTRN,2
222,Fulton,SCHOOL_BUS,13
222,Fulton,SHARED2FREE,86
222,Fulton,SHARED3FREE,51
222,Fulton,SHARED3PAY,1
222,Fulton,TOTAL,430
222,Fulton,WALK,6
223,Fulton,BIKE,7
223,Fulton,DRIVEALONEFREE,1622
223,Fulton,DRIVEALONEPAY,35
223,Fulton,KNR_ALLTRN,5
223,Fulton,KNR_PRMTRN,8
223,Fulton,PNR_PRMTRN,18
223,Fulton,SCHOOL_BUS,184
223,Fulton,SHARED2FREE,701
223,Fulton,SHARED3FREE,448
223,Fulton,SHARED3PAY,7
223,Fulton,TOTAL,3084
223,Fulton,WALK,48
223,Fulton,WALK_ALLTRN,1
224,Fulton,BIKE,18
224,Fulton,DRIVEALONEFREE,1972
224,Fulton,DRIVEALONEPAY,35
224,Fulton,KNR_ALLTRN,7
224,Fulton,KNR_PRMTRN,8
224,Fulton,PNR_ALLTRN,2
224,Fulton,PNR_PRMTRN,18
224,Fulton,SCHOOL_BUS,88
224,Fulton,SHARED2FREE,661
224,Fulton,SHARED2PAY,3
224,Fulton,SHARED3FREE,364
224,Fulton,SHARED3PAY,5
224,Fulton,TOTAL,3322
224,Fulton,WALK,90
224,Fulton,WALK_ALLTRN,51
225,Fulton,BIKE,25
225,Fulton,DRIVEALONEFREE,2719
225,Fulton,DRIVEALONEPAY,59
225,Fulton,KNR_ALLTRN,13
225,Fulton,KNR_PRMTRN,8
225,Fulton,PNR_ALLTRN,5
225,Fulton,PNR_PRMTRN,9
225,Fulton,SCHOOL_BUS,120
225,Fulton,SHARED2FREE,869
225,Fulton,SHARED2PAY,6
225,Fulton,SHARED3FREE,563
225,Fulton,SHARED3PAY,1
225,Fulton,TOTAL,4683
225,Fulton,WALK,212
225,Fulton,WALK_ALLTRN,74
226,Fulton,BIKE,9
226,Fulton,DRIVEALONEFREE,960
226,Fulton,DRIVEALONEPAY,25
226,Fulton,KNR_ALLTRN,4
226,Fulton,PNR_ALLTRN,2
226,Fulton,SHARED2FREE,283
226,Fulton,SHARED3FREE,145
226,Fulton,SHARED3PAY,5
226,Fulton,TOTAL,1528
226,Fulton,WALK,66
226,Fulton,WALK_ALLTRN,29
227,Fulton,BIKE,4
227,Fulton,DRIVEALONEFREE,569
227,Fulton,DRIVEALONEPAY,12
227,Fulton,KNR_ALLTRN,2
227,Fulton,PNR_ALLTRN,2
227,Fulton,SHARED2FREE,160
227,Fulton,SHARED2PAY,1
227,Fulton,SHARED3FREE,96
227,Fulton,SHARED3PAY,4
227,Fulton,TOTAL,931
227,Fulton,WALK,60
227,Fulton,WALK_ALLTRN,21
228,Fulton,BIKE,32
228,Fulton,DRIVEALONEFREE,4470
228,Fulton,DRIVEALONEPAY,166
228,Fulton,KNR_ALLTRN,12
228,Fulton,KNR_PRMTRN,17
228,Fulton,PNR_ALLTRN,3
228,Fulton,PNR_PRMTRN,15
228,Fulton,SCHOOL_BUS,424
228,Fulton,SHARED2FREE,1912
228,Fulton,SHARED2PAY,13
228,Fulton,SHARED3FREE,1338
228,Fulton,SHARED3PAY,18
228,Fulton,TOTAL,8772
228,Fulton,WALK,323
228,Fulton,WALK_ALLTRN,29
229,Fulton,BIKE,1
229,Fulton,DRIVEALONEFREE,176
229,Fulton,DRIVEALONEPAY,6
229,Fulton,PNR_PRMTRN,1
229,Fulton,SCHOOL_BUS,2
229,Fulton,SHARED2FREE,61
229,Fulton,SHARED2PAY,1
229,Fulton,SHARED3FREE,37
229,Fulton,TOTAL,288
229,Fulton,WALK,3
230,Fulton,BIKE,3
230,Fulton,DRIVEALONEFREE,255
230,Fulton,DRIVEALONEPAY,8
230,Fulton,KNR_ALLTRN,5
230,Fulton,KNR_PRMTRN,3
230,Fulton,PNR_PRMTRN,2
230,Fulton,SCHOOL_BUS,14
230,Fulton,SHARED2FREE,101
230,Fulton,SHARED3FREE,39
230,Fulton,SHARED3PAY,1
230,Fulton,TOTAL,443
230,Fulton,WALK,7
230,Fulton,WALK_ALLTRN,5
231,Fulton,BIKE,7
231,Fulton,DRIVEALONEFREE,1031
231,Fulton,DRIVEALONEPAY,28
231,Fulton,KNR_ALLTRN,2
231,Fulton,KNR_PRMTRN,4
231,Fulton,PNR_PRMTRN,6
231,Fulton,SCHOOL_BUS,38
231,Fulton,SHARED2FREE,335
231,Fulton,SHARED2PAY,4
231,Fulton,SHARED3FREE,210
231,Fulton,SHARED3PAY,3
231,Fulton,TOTAL,1747
231,Fulton,WALK,65
231,Fulton,WALK_ALLTRN,14
232,Fulton,BIKE,14
232,Fulton,DRIVEALONEFREE,1481
232,Fulton,DRIVEALONEPAY,88
232,Fulton,KNR_ALLTRN,4
232,Fulton,PNR_ALLTRN,2
232,Fulton,SHARED2FREE,345
232,Fulton,SHARED2PAY,9
232,Fulton,SHARED3FREE,187
232,Fulton,SHARED3PAY,7
232,Fulton,TOTAL,2265
232,Fulton,WALK,114
232,Fulton,WALK_ALLTRN,14
233,Fulton,BIKE,6
233,Fulton,DRIVEALONEFREE,560
233,Fulton,DRIVEALONEPAY,15
233,Fulton,KNR_ALLTRN,2
233,Fulton,SCHOOL_BUS,10
233,Fulton,SHARED2FREE,133
233,Fulton,SHARED2PAY,2
233,Fulton,SHARED3FREE,91
233,Fulton,SHARED3PAY,1
233,Fulton,TOTAL,865
233,Fulton,WALK,34
233,Fulton,WALK_ALLTRN,11
234,Fulton,BIKE,5
234,Fulton,DRIVEALONEFREE,505
234,Fulton,DRIVEALONEPAY,16
234,Fulton,KNR_ALLTRN,7
234,Fulton,KNR_PRMTRN,2
234,Fulton,PNR_ALLTRN,1
234,Fulton,SCHOOL_BUS,389
234,Fulton,SHARED2FREE,325
234,Fulton,SHARED2PAY,4
234,Fulton,SHARED3FREE,319
234,Fulton,SHARED3PAY,2
234,Fulton,TOTAL,1711
234,Fulton,WALK,108
234,Fulton,WALK_ALLTRN,28
235,Fulton,BIKE,1
235,Fulton,DRIVEALONEFREE,86
235,Fulton,DRIVEALONEPAY,1
235,Fulton,PNR_PRMTRN,1
235,Fulton,SCHOOL_BUS,6
235,Fulton,SHARED2FREE,51
235,Fulton,SHARED3FREE,12
235,Fulton,TOTAL,169
235,Fulton,WALK,8
235,Fulton,WALK_ALLTRN,3
236,Fulton,BIKE,8
236,Fulton,DRIVEALONEFREE,734
236,Fulton,DRIVEALONEPAY,26
236,Fulton,KNR_ALLTRN,1
236,Fulton,SHARED2FREE,209
236,Fulton,SHARED2PAY,2
236,Fulton,SHARED3FREE,126
236,Fulton,SHARED3PAY,4
236,Fulton,TOTAL,1196
236,Fulton,WALK,53
236,Fulton,WALK_ALLTRN,33
237,Fulton,BIKE,6
237,Fulton,DRIVEALONEFREE,990
237,Fulton,DRIVEALONEPAY,32
237,Fulton,KNR_ALLTRN,2
237,Fulton,KNR_PRMTRN,3
237,Fulton,PNR_ALLTRN,1
237,Fulton,PNR_PRMTRN,1
237,Fulton,SCHOOL_BUS,20
237,Fulton,SHARED2FREE,270
237,Fulton,SHARED2PAY,1
237,Fulton,SHARED3FREE,211
237,Fulton,SHARED3PAY,3
237,Fulton,TOTAL,1684
237,Fulton,WALK,110
237,Fulton,WALK_ALLTRN,34
238,Fulton,BIKE,17
238,Fulton,DRIVEALONEFREE,2017
238,Fulton,DRIVEALONEPAY,50
238,Fulton,KNR_ALLTRN,10
238,Fulton,KNR_PRMTRN,2
238,Fulton,PNR_ALLTRN,1
238,Fulton,PNR_PRMTRN,2
238,Fulton,SCHOOL_BUS,19
238,Fulton,SHARED2FREE,660
238,Fulton,SHARED2PAY,6
238,Fulton,SHARED3FREE,301
238,Fulton,SHARED3PAY,1
238,Fulton,TOTAL,3393
238,Fulton,WALK,225
238,Fulton,WALK_ALLTRN,82
239,Fulton,BIKE,23
239,Fulton,DRIVEALONEFREE,2509
239,Fulton,DRIVEALONEPAY,108
239,Fulton,KNR_ALLTRN,13
239,Fulton,PNR_ALLTRN,3
239,Fulton,PNR_PRMTRN,3
239,Fulton,SCHOOL_BUS,7
239,Fulton,SHARED2FREE,829
239,Fulton,SHARED2PAY,6
239,Fulton,SHARED3FREE,434
239,Fulton,SHARED3PAY,12
239,Fulton,TOTAL,4308
239,Fulton,WALK,270
239,Fulton,WALK_ALLTRN,91
240,Fulton,BIKE,45
240,Fulton,DRIVEALONEFREE,6410
240,Fulton,DRIVEALONEPAY,167
240,Fulton,KNR_ALLTRN,24
240,Fulton,KNR_PRMTRN,6
240,Fulton,PNR_ALLTRN,4
240,Fulton,PNR_PRMTRN,8
240,Fulton,SCHOOL_BUS,129
240,Fulton,SHARED2FREE,2198
240,Fulton,SHARED2PAY,15
240,Fulton,SHARED3FREE,1213
240,Fulton,SHARED3PAY,9
240,Fulton,TOTAL,10987
240,Fulton,WALK,644
240,Fulton,WALK_ALLTRN,108
240,Fulton,WALK_PRMTRN,7
241,Fulton,BIKE,18
241,Fulton,DRIVEALONEFREE,3027
241,Fulton,DRIVEALONEPAY,121
241,Fulton,KNR_ALLTRN,2
241,Fulton,KNR_PRMTRN,17
241,Fulton,PNR_ALLTRN,2
241,Fulton,PNR_PRMTRN,26
241,Fulton,SCHOOL_BUS,84
241,Fulton,SHARED2FREE,748
241,Fulton,SHARED2PAY,8
241,Fulton,SHARED3FREE,358
241,Fulton,SHARED3PAY,5
241,Fulton,TOTAL,4768
241,Fulton,WALK,269
241,Fulton,WALK_ALLTRN,30
241,Fulton,WALK_PRMTRN,53
242,Fulton,BIKE,4
242,Fulton,DRIVEALONEFREE,329
242,Fulton,DRIVEALONEPAY,2
242,Fulton,KNR_ALLTRN,2
242,Fulton,KNR_PRMTRN,5
242,Fulton,PNR_ALLTRN,5
242,Fulton,PNR_PRMTRN,2
242,Fulton,SCHOOL_BUS,15
242,Fulton,SHARED2FREE,129
242,Fulton,SHARED3FREE,52
242,Fulton,SHARED3PAY,1
242,Fulton,TOTAL,579
242,Fulton,WALK,25
242,Fulton,WALK_ALLTRN,2
242,Fulton,WALK_PRMTRN,6
243,Fulton,BIKE,43
243,Fulton,DRIVEALONEFREE,6177
243,Fulton,DRIVEALONEPAY,178
243,Fulton,KNR_ALLTRN,28
243,Fulton,KNR_PRMTRN,73
243,Fulton,PNR_ALLTRN,11
243,Fulton,PNR_PRMTRN,100
243,Fulton,SCHOOL_BUS,532
243,Fulton,SHARED2FREE,1891
243,Fulton,SHARED2PAY,17
243,Fulton,SHARED3FREE,1053
243,Fulton,SHARED3PAY,4
243,Fulton,TOTAL,11252
243,Fulton,WALK,898
243,Fulton,WALK_ALLTRN,127
243,Fulton,WALK_PRMTRN,120
244,Fulton,BIKE,27
244,Fulton,DRIVEALONEFREE,4085
244,Fulton,DRIVEALONEPAY,163
244,Fulton,KNR_ALLTRN,4
244,Fulton,KNR_PRMTRN,73
244,Fulton,PNR_PRMTRN,121
244,Fulton,SHARED2FREE,931
244,Fulton,SHARED2PAY,10
244,Fulton,SHARED3FREE,421
244,Fulton,SHARED3PAY,2
244,Fulton,TOTAL,6722
244,Fulton,WALK,655
244,Fulton,WALK_ALLTRN,121
244,Fulton,WALK_PRMTRN,109
245,Fulton,BIKE,10
245,Fulton,DRIVEALONEFREE,2206
245,Fulton,DRIVEALONEPAY,47
245,Fulton,KNR_ALLTRN,1
245,Fulton,KNR_PRMTRN,11
245,Fulton,PNR_PRMTRN,22
245,Fulton,SCHOOL_BUS,27
245,Fulton,SHARED2FREE,689
245,Fulton,SHARED2PAY,5
245,Fulton,SHARED3FREE,404
245,Fulton,SHARED3PAY,6
245,Fulton,TOTAL,3846
245,Fulton,WALK,282
245,Fulton,WALK_ALLTRN,59
245,Fulton,WALK_PRMTRN,77
246,Fulton,BIKE,56
246,Fulton,DRIVEALONEFREE,8370
246,Fulton,DRIVEALONEPAY,424
246,Fulton,KNR_ALLTRN,22
246,Fulton,KNR_PRMTRN,75
246,Fulton,PNR_ALLTRN,40
246,Fulton,PNR_PRMTRN,121
246,Fulton,SCHOOL_BUS,164
246,Fulton,SHARED2FREE,1501
246,Fulton,SHARED2PAY,34
246,Fulton,SHARED3FREE,838
246,Fulton,SHARED3PAY,10
246,Fulton,TOTAL,12962
246,Fulton,WALK,969
246,Fulton,WALK_ALLTRN,193
246,Fulton,WALK_PRMTRN,145
247,Fulton,BIKE,25
247,Fulton,DRIVEALONEFREE,4111
247,Fulton,DRIVEALONEPAY,177
247,Fulton,KNR_ALLTRN,24
247,Fulton,KNR_PRMTRN,38
247,Fulton,PNR_ALLTRN,36
247,Fulton,PNR_PRMTRN,67
247,Fulton,SCHOOL_BUS,16
247,Fulton,SHARED2FREE,690
247,Fulton,SHARED2PAY,15
247,Fulton,SHARED3FREE,334
247,Fulton,SHARED3PAY,4
247,Fulton,TOTAL,6363
247,Fulton,WALK,595
247,Fulton,WALK_ALLTRN,178
247,Fulton,WALK_PRMTRN,53
248,Fulton,BIKE,46
248,Fulton,DRIVEALONEFREE,9516
248,Fulton,DRIVEALONEPAY,422
248,Fulton,KNR_ALLTRN,54
248,Fulton,KNR_PRMTRN,38
248,Fulton,PNR_ALLTRN,57
248,Fulton,PNR_PRMTRN,61
248,Fulton,SCHOOL_BUS,49
248,Fulton,SHARED2FREE,1676
248,Fulton,SHARED2PAY,31
248,Fulton,SHARED3FREE,786
248,Fulton,SHARED3PAY,15
248,Fulton,TOTAL,14492
248,Fulton,WALK,1220
248,Fulton,WALK_ALLTRN,445
248,Fulton,WALK_PRMTRN,76
249,Fulton,BIKE,12
249,Fulton,DRIVEALONEFREE,2189
249,Fulton,DRIVEALONEPAY,114
249,Fulton,KNR_ALLTRN,5
249,Fulton,KNR_PRMTRN,14
249,Fulton,PNR_ALLTRN,5
249,Fulton,PNR_PRMTRN,14
249,Fulton,SCHOOL_BUS,135
249,Fulton,SHARED2FREE,492
249,Fulton,SHARED2PAY,7
249,Fulton,SHARED3FREE,276
249,Fulton,SHARED3PAY,4
249,Fulton,TOTAL,3574
249,Fulton,WALK,253
249,Fulton,WALK_ALLTRN,40
249,Fulton,WALK_PRMTRN,14
250,Fulton,BIKE,24
250,Fulton,DRIVEALONEFREE,2236
250,Fulton,DRIVEALONEPAY,58
250,Fulton,KNR_ALLTRN,6
250,Fulton,KNR_PRMTRN,9
250,Fulton,PNR_PRMTRN,5
250,Fulton,SCHOOL_BUS,92
250,Fulton,SHARED2FREE,675
250,Fulton,SHARED2PAY,9
250,Fulton,SHARED3FREE,357
250,Fulton,SHARED3PAY,2
250,Fulton,TOTAL,3778
250,Fulton,WALK,261
250,Fulton,WALK_ALLTRN,22
250,Fulton,WALK_PRMTRN,22
251,Fulton,BIKE,20
251,Fulton,DRIVEALONEFREE,1688
251,Fulton,DRIVEALONEPAY,46
251,Fulton,KNR_ALLTRN,13
251,Fulton,KNR_PRMTRN,3
251,Fulton,PNR_ALLTRN,7
251,Fulton,PNR_PRMTRN,3
251,Fulton,SCHOOL_BUS,353
251,Fulton,SHARED2FREE,770
251,Fulton,SHARED2PAY,4
251,Fulton,SHARED3FREE,555
251,Fulton,SHARED3PAY,5
251,Fulton,TOTAL,3746
251,Fulton,WALK,199
251,Fulton,WALK_ALLTRN,78
251,Fulton,WALK_PRMTRN,2
252,Fulton,BIKE,13
252,Fulton,DRIVEALONEFREE,781
252,Fulton,DRIVEALONEPAY,15
252,Fulton,KNR_ALLTRN,3
252,Fulton,KNR_PRMTRN,3
252,Fulton,PNR_ALLTRN,1
252,Fulton,PNR_PRMTRN,2
252,Fulton,SCHOOL_BUS,46
252,Fulton,SHARED2FREE,244
252,Fulton,SHARED2PAY,2
252,Fulton,SHARED3FREE,117
252,Fulton,TOTAL,1369
252,Fulton,WALK,94
252,Fulton,WALK_ALLTRN,48
253,Fulton,BIKE,1
253,Fulton,DRIVEALONEFREE,207
253,Fulton,DRIVEALONEPAY,3
253,Fulton,KNR_ALLTRN,1
253,Fulton,SCHOOL_BUS,1
253,Fulton,SHARED2FREE,52
253,Fulton,SHARED3FREE,24
253,Fulton,TOTAL,315
253,Fulton,WALK,18
253,Fulton,WALK_ALLTRN,8
254,Fulton,BIKE,17
254,Fulton,DRIVEALONEFREE,2715
254,Fulton,DRIVEALONEPAY,91
254,Fulton,KNR_ALLTRN,24
254,Fulton,PNR_ALLTRN,7
254,Fulton,PNR_PRMTRN,1
254,Fulton,SCHOOL_BUS,62
254,Fulton,SHARED2FREE,806
254,Fulton,SHARED2PAY,10
254,Fulton,SHARED3FREE,562
254,Fulton,SHARED3PAY,10
254,Fulton,TOTAL,4785
254,Fulton,WALK,340
254,Fulton,WALK_ALLTRN,140
255,Fulton,BIKE,64
255,Fulton,DRIVEALONEFREE,6534
255,Fulton,DRIVEALONEPAY,224
255,Fulton,KNR_ALLTRN,21
255,Fulton,KNR_PRMTRN,15
255,Fulton,PNR_ALLTRN,8
255,Fulton,PNR_PRMTRN,26
255,Fulton,SCHOOL_BUS,250
255,Fulton,SHARED2FREE,1992
255,Fulton,SHARED2PAY,13
255,Fulton,SHARED3FREE,1097
255,Fulton,SHARED3PAY,10
255,Fulton,TOTAL,11290
255,Fulton,WALK,843
255,Fulton,WALK_ALLTRN,193
256,Fulton,BIKE,23
256,Fulton,DRIVEALONEFREE,4431
256,Fulton,DRIVEALONEPAY,156
256,Fulton,KNR_ALLTRN,33
256,Fulton,KNR_PRMTRN,4
256,Fulton,PNR_ALLTRN,19
256,Fulton,PNR_PRMTRN,23
256,Fulton,SCHOOL_BUS,122
256,Fulton,SHARED2FREE,963
256,Fulton,SHARED2PAY,10
256,Fulton,SHARED3FREE,609
256,Fulton,SHARED3PAY,11
256,Fulton,TOTAL,7006
256,Fulton,WALK,369
256,Fulton,WALK_ALLTRN,230
256,Fulton,WALK_PRMTRN,3
257,Fulton,BIKE,6
257,Fulton,DRIVEALONEFREE,828
257,Fulton,DRIVEALONEPAY,52
257,Fulton,KNR_PRMTRN,2
257,Fulton,PNR_PRMTRN,3
257,Fulton,SHARED2FREE,149
257,Fulton,SHARED2PAY,3
257,Fulton,SHARED3FREE,51
257,Fulton,SHARED3PAY,2
257,Fulton,TOTAL,1201
257,Fulton,WALK,88
257,Fulton,WALK_ALLTRN,5
257,Fulton,WALK_PRMTRN,12
258,Fulton,BIKE,11
258,Fulton,DRIVEALONEFREE,1802
258,Fulton,DRIVEALONEPAY,112
258,Fulton,KNR_PRMTRN,3
258,Fulton,PNR_PRMTRN,12
258,Fulton,SHARED2FREE,276
258,Fulton,SHARED2PAY,14
258,Fulton,SHARED3FREE,165
258,Fulton,SHARED3PAY,4
258,Fulton,TOTAL,2621
258,Fulton,WALK,187
258,Fulton,WALK_ALLTRN,18
258,Fulton,WALK_PRMTRN,17
259,Fulton,BIKE,11
259,Fulton,DRIVEALONEFREE,1745
259,Fulton,DRIVEALONEPAY,87
259,Fulton,KNR_ALLTRN,3
259,Fulton,KNR_PRMTRN,4
259,Fulton,PNR_PRMTRN,7
259,Fulton,SCHOOL_BUS,50
259,Fulton,SHARED2FREE,449
259,Fulton,SHARED2PAY,5
259,Fulton,SHARED3FREE,285
259,Fulton,SHARED3PAY,6
259,Fulton,TOTAL,2783
259,Fulton,WALK,121
259,Fulton,WALK_ALLTRN,3
259,Fulton,WALK_PRMTRN,7
260,Fulton,BIKE,23
260,Fulton,DRIVEALONEFREE,1489
260,Fulton,DRIVEALONEPAY,30
260,Fulton,KNR_ALLTRN,14
260,Fulton,KNR_PRMTRN,12
260,Fulton,PNR_ALLTRN,3
260,Fulton,PNR_PRMTRN,17
260,Fulton,SCHOOL_BUS,122
260,Fulton,SHARED2FREE,464
260,Fulton,SHARED2PAY,7
260,Fulton,SHARED3FREE,294
260,Fulton,SHARED3PAY,2
260,Fulton,TOTAL,2693
260,Fulton,WALK,178
260,Fulton,WALK_ALLTRN,24
260,Fulton,WALK_PRMTRN,14
261,Fulton,BIKE,88
261,Fulton,DRIVEALONEFREE,6499
261,Fulton,DRIVEALONEPAY,207
261,Fulton,KNR_ALLTRN,31
261,Fulton,KNR_PRMTRN,50
261,Fulton,PNR_ALLTRN,8
261,Fulton,PNR_PRMTRN,38
261,Fulton,SCHOOL_BUS,597
261,Fulton,SHARED2FREE,2129
261,Fulton,SHARED2PAY,19
261,Fulton,SHARED3FREE,1604
261,Fulton,SHARED3PAY,20
261,Fulton,TOTAL,12376
261,Fulton,WALK,859
261,Fulton,WALK_ALLTRN,223
261,Fulton,WALK_PRMTRN,4
262,Fulton,BIKE,45
262,Fulton,DRIVEALONEFREE,4977
262,Fulton,DRIVEALONEPAY,124
262,Fulton,KNR_ALLTRN,28
262,Fulton,KNR_PRMTRN,21
262,Fulton,PNR_ALLTRN,7
262,Fulton,PNR_PRMTRN,19
262,Fulton,SCHOOL_BUS,614
262,Fulton,SHARED2FREE,2237
262,Fulton,SHARED2PAY,7
262,Fulton,SHARED3FREE,1801
262,Fulton,SHARED3PAY,15
262,Fulton,TOTAL,10854
262,Fulton,WALK,719
262,Fulton,WALK_ALLTRN,240
263,Fulton,BIKE,5
263,Fulton,DRIVEALONEFREE,876
263,Fulton,DRIVEALONEPAY,16
263,Fulton,KNR_ALLTRN,6
263,Fulton,KNR_PRMTRN,1
263,Fulton,PNR_PRMTRN,3
263,Fulton,SCHOOL_BUS,156
263,Fulton,SHARED2FREE,419
263,Fulton,SHARED2PAY,7
263,Fulton,SHARED3FREE,348
263,Fulton,TOTAL,1980
263,Fulton,WALK,95
263,Fulton,WALK_ALLTRN,48
264,Fulton,BIKE,12
264,Fulton,DRIVEALONEFREE,2234
264,Fulton,DRIVEALONEPAY,44
264,Fulton,KNR_ALLTRN,13
264,Fulton,KNR_PRMTRN,2
264,Fulton,PNR_ALLTRN,4
264,Fulton,PNR_PRMTRN,6
264,Fulton,SCHOOL_BUS,59
264,Fulton,SHARED2FREE,716
264,Fulton,SHARED2PAY,8
264,Fulton,SHARED3FREE,422
264,Fulton,SHARED3PAY,3
264,Fulton,TOTAL,3775
264,Fulton,WALK,149
264,Fulton,WALK_ALLTRN,103
265,Fulton,BIKE,2
265,Fulton,DRIVEALONEFREE,172
265,Fulton,DRIVEALONEPAY,4
265,Fulton,PNR_PRMTRN,2
265,Fulton,SCHOOL_BUS,17
265,Fulton,SHARED2FREE,77
265,Fulton,SHARED3FREE,35
265,Fulton,TOTAL,318
265,Fulton,WALK,6
265,Fulton,WALK_ALLTRN,3
266,Fulton,BIKE,2
266,Fulton,DRIVEALONEFREE,516
266,Fulton,DRIVEALONEPAY,9
266,Fulton,KNR_ALLTRN,4
